time,success,flying,dropped,failed
2090000,1873,202,0,1
2100000,1879,211,0,1
2110000,1888,211,0,1
2120000,1906,210,0,1
2130000,1912,213,0,1
2140000,1924,214,0,1
2150000,1935,214,0,1
2160000,1946,210,0,1
2170000,1956,212,0,1
2180000,1964,212,0,1
2190000,1980,206,0,1
2200000,1989,210,0,1
2210000,2000,210,0,1
2220000,2011,208,0,1
2230000,2021,205,0,1
2240000,2027,210,0,1
2250000,2038,208,0,1
2260000,2050,207,0,1
2270000,2062,198,0,1
2280000,2066,210,0,1
2290000,2079,202,0,1
2300000,2090,202,0,1
2310000,2103,199,0,1
2320000,2118,194,0,1
2330000,2131,187,0,1
2340000,2147,180,0,1
2350000,2156,179,0,1
2360000,2167,185,0,1
2370000,2178,179,0,1
2380000,2187,177,0,1
2390000,2199,180,0,1
2400000,2206,177,0,1
2410000,2214,181,0,1
2420000,2225,181,0,1
2430000,2237,185,0,1
2440000,2249,180,0,1
2450000,2255,183,0,1
2460000,2270,179,0,1
2470000,2284,176,0,1
2480000,2295,173,0,1
2490000,2300,179,0,1
2500000,2311,176,0,1
2510000,2320,178,0,1
2520000,2328,176,0,1
2530000,2332,183,0,1
2540000,2340,185,0,1
2550000,2346,189,0,1
2560000,2353,193,0,1
2570000,2366,190,0,1
2580000,2373,192,0,1
2590000,2386,191,0,1
2600000,2392,196,0,1
2610000,2403,189,0,1
2620000,2408,189,0,2
2630000,2418,189,0,2
2640000,2431,188,0,2
2650000,2439,190,0,2
2660000,2455,188,0,2
2670000,2463,192,0,2
2680000,2476,186,0,2
2690000,2482,188,0,2
2700000,2495,186,0,2
2710000,2500,186,0,2
2720000,2511,183,0,2
2730000,2521,180,0,2
2740000,2532,182,0,2
2750000,2543,179,0,3
2760000,2550,180,0,3
2770000,2559,176,0,3
2780000,2564,182,0,3
2790000,2572,179,0,3
2800000,2580,183,0,3
2810000,2588,187,0,3
2820000,2599,181,0,3
2830000,2608,189,0,3
2840000,2621,190,0,3
2850000,2626,197,0,3
2860000,2641,189,0,3
2870000,2654,185,0,3
2880000,2665,186,0,3
2890000,2678,182,0,3
2900000,2685,185,0,3
2910000,2690,188,0,3
2920000,2699,188,0,3
2930000,2703,194,0,3
2940000,2711,199,0,3
2950000,2724,197,0,3
2960000,2733,200,0,3
2970000,2743,201,0,3
2980000,2753,202,0,3
2990000,2765,197,0,3
3000000,2776,191,0,3
3010000,2786,189,0,3
3020000,2794,197,0,3
3030000,2807,194,0,3
3040000,2814,196,0,3
3050000,2828,188,0,3
3060000,2837,190,0,3
3070000,2845,193,0,3
3080000,2857,191,0,3
3090000,2868,195,0,3
3100000,2879,199,0,3
3110000,2892,195,0,3
3120000,2906,198,0,3
3130000,2913,200,0,3
3140000,2923,203,0,3
3150000,2933,204,0,3
3160000,2943,201,0,3
3170000,2948,208,0,3
3180000,2958,206,0,3
3190000,2969,205,0,3
3200000,2979,208,0,3
3210000,2990,208,0,3
3220000,3001,206,0,3
3230000,3011,203,0,3
3240000,3021,204,0,3
3250000,3035,199,0,3
3260000,3045,200,0,3
3270000,3054,194,0,3
3280000,3062,202,0,3
3290000,3078,191,0,3
3300000,3086,194,0,3
3310000,3091,198,0,4
3320000,3107,192,0,4
3330000,3126,179,0,4
3340000,3136,178,0,4
3350000,3151,171,0,4
3360000,3155,184,0,4
3370000,3163,181,0,4
3380000,3170,181,0,4
3390000,3181,185,0,4
3400000,3192,178,0,4
3410000,3202,180,0,4
3420000,3210,183,0,4
3430000,3220,188,0,5
3440000,3229,186,0,5
3450000,3240,183,0,6
3460000,3250,184,0,6
3470000,3258,187,0,6
3480000,3267,186,0,6
3490000,3272,192,0,6
3500000,3278,194,0,6
3510000,3289,194,0,6
3520000,3295,194,0,6
3530000,3306,194,0,6
3540000,3318,192,0,6
3550000,3330,190,0,6
3560000,3341,190,0,6
3570000,3352,189,0,6
3580000,3361,189,0,6
3590000,3373,189,0,6
3600000,3387,186,0,6
3610000,3396,181,0,6
3620000,3405,178,0,6
3630000,3414,179,0,6
3640000,3427,178,0,6
3650000,3437,178,0,6
3660000,3449,180,0,6
3670000,3454,187,0,6
3680000,3462,186,0,6
3690000,3469,187,0,6
3700000,3480,187,0,6
3710000,3487,185,0,6
3720000,3498,182,0,6
3730000,3510,177,0,6
3740000,3515,185,0,6
3750000,3523,186,0,6
3760000,3535,182,0,6
3770000,3545,177,0,6
3780000,3555,178,0,6
3790000,3563,175,0,6
3800000,3575,175,0,6
3810000,3586,176,0,6
3820000,3596,171,0,6
3830000,3603,181,0,6
3840000,3616,182,0,6
3850000,3629,181,0,6
3860000,3637,180,0,6
3870000,3642,184,0,6
3880000,3653,185,0,6
3890000,3664,183,0,6
3900000,3670,187,0,6
3910000,3680,185,0,6
3920000,3691,183,0,6
3930000,3701,183,0,6
3940000,3705,192,0,6
3950000,3711,196,0,7
3960000,3718,201,0,7
3970000,3727,203,0,7
3980000,3735,206,0,7
3990000,3743,205,0,7
4000000,3756,197,0,7
4010000,3765,196,0,7
4020000,3772,205,0,7
4030000,3788,199,0,7
4040000,3799,197,0,7
4050000,3808,194,0,7
4060000,3821,192,0,7
4070000,3833,191,0,7
4080000,3841,193,0,7
4090000,3853,196,0,7
4100000,3865,199,0,7
4110000,3875,198,0,7
4120000,3882,208,0,7
4130000,3890,209,0,7
4140000,3897,215,0,7
4150000,3908,215,0,7
4160000,3918,212,0,7
4170000,3922,220,0,7
4180000,3932,218,0,7
4190000,3944,216,0,7
4200000,3960,212,0,8
4210000,3971,212,0,8
4220000,3981,211,0,8
4230000,3993,206,0,8
4240000,4006,204,0,8
4250000,4016,203,0,8
4260000,4026,204,0,8
4270000,4038,195,0,8
4280000,4049,200,0,8
4290000,4067,187,0,8
4300000,4079,186,0,8
4310000,4088,187,0,8
4320000,4100,185,0,8
4330000,4108,183,0,8
4340000,4119,181,0,8
4350000,4128,180,0,8
4360000,4141,184,0,8
4370000,4151,179,0,8
4380000,4158,179,0,8
4390000,4167,184,0,9
4400000,4175,180,0,9
4410000,4183,184,0,9
4420000,4197,181,0,9
4430000,4211,183,0,9
4440000,4222,179,0,9
4450000,4232,178,0,9
4460000,4238,183,0,9
4470000,4247,184,0,10
4480000,4251,188,0,10
4490000,4259,191,0,10
4500000,4269,189,0,10
4510000,4278,191,0,10
4520000,4287,188,0,10
4530000,4293,193,0,10
4540000,4303,193,0,10
4550000,4314,192,0,10
4560000,4326,191,0,10
4570000,4335,192,0,10
4580000,4348,188,0,10
4590000,4356,192,0,10
4600000,4365,194,0,10
4610000,4373,190,0,10
4620000,4388,181,0,10
4630000,4397,182,0,10
4640000,4404,187,0,10
4650000,4416,185,0,10
4660000,4426,189,0,10
4670000,4441,186,0,10
4680000,4450,184,0,10
4690000,4459,183,0,10
4700000,4467,186,0,10
4710000,4477,181,0,10
4720000,4492,174,0,10
4730000,4500,173,0,10
4740000,4507,179,0,10
4750000,4511,184,0,10
4760000,4515,188,0,10
4770000,4528,180,0,10
4780000,4538,181,0,10
4790000,4550,174,0,10
4800000,4559,177,0,10
4810000,4568,180,0,10
4820000,4578,175,0,10
4830000,4590,180,0,10
4840000,4598,186,0,10
4850000,4610,186,0,10
4860000,4617,186,0,10
4870000,4633,179,0,10
4880000,4644,180,0,10
4890000,4654,179,0,10
4900000,4663,180,0,10
4910000,4671,180,0,10
4920000,4675,185,0,10
4930000,4686,184,0,10
4940000,4695,188,0,10
4950000,4700,194,0,10
4960000,4706,200,0,10
4970000,4715,202,0,10
4980000,4725,203,0,10
4990000,4730,205,0,10
