time,success,flying,dropped,failed
2120000,1429,154,509,3
2130000,1435,158,509,3
2140000,1440,158,510,3
2150000,1447,155,510,3
2160000,1458,153,510,3
2170000,1461,159,512,3
2180000,1469,162,513,3
2190000,1478,161,514,3
2200000,1487,162,518,3
2210000,1495,167,521,3
2220000,1505,164,525,3
2230000,1513,159,529,3
2240000,1521,160,531,3
2250000,1529,158,535,3
2260000,1533,161,536,3
2270000,1540,167,539,3
2280000,1549,167,542,3
2290000,1554,168,545,3
2300000,1560,169,549,3
2310000,1566,173,550,3
2320000,1571,176,554,3
2330000,1578,172,558,3
2340000,1584,176,561,3
2350000,1593,175,567,3
2360000,1600,179,570,3
2370000,1606,177,573,3
2380000,1610,179,575,3
2390000,1615,187,575,3
2400000,1623,185,580,3
2410000,1638,175,586,3
2420000,1657,164,589,3
2430000,1664,164,591,3
2440000,1668,168,594,3
2450000,1676,171,597,3
2460000,1685,169,598,3
2470000,1697,159,601,3
2480000,1704,160,602,3
2490000,1709,162,602,3
2500000,1718,162,605,3
2510000,1728,156,609,3
2520000,1739,156,611,3
2530000,1745,159,617,3
2540000,1752,160,619,3
2550000,1759,164,623,3
2560000,1766,162,626,3
2570000,1770,170,628,3
2580000,1782,164,629,3
2590000,1788,161,635,3
2600000,1798,157,635,3
2610000,1808,151,637,3
2620000,1820,150,641,3
2630000,1826,151,644,3
2640000,1830,153,647,4
2650000,1842,152,648,4
2660000,1847,157,653,4
2670000,1856,154,657,4
2680000,1867,147,660,4
2690000,1874,144,661,4
2700000,1878,149,662,4
2710000,1881,155,664,4
2720000,1886,157,666,4
2730000,1893,153,668,4
2740000,1896,157,670,4
2750000,1903,157,672,4
2760000,1915,151,674,4
2770000,1924,151,674,4
2780000,1933,151,674,4
2790000,1939,153,676,4
2800000,1945,154,677,4
2810000,1950,155,679,4
2820000,1958,153,680,4
2830000,1967,154,681,4
2840000,1972,157,683,4
2850000,1981,151,684,4
2860000,1994,144,685,4
2870000,1999,145,687,4
2880000,2008,142,689,4
2890000,2013,148,690,4
2900000,2019,148,692,4
2910000,2022,156,693,4
2920000,2027,158,694,4
2930000,2040,151,700,4
2940000,2049,151,701,4
2950000,2056,151,706,4
2960000,2069,148,710,4
2970000,2077,143,711,4
2980000,2083,142,713,5
2990000,2089,145,714,5
3000000,2093,148,718,5
3010000,2101,145,721,5
3020000,2105,144,723,5
3030000,2116,142,726,5
3040000,2124,139,726,5
3050000,2129,147,729,5
3060000,2134,151,730,5
3070000,2142,147,736,5
3080000,2151,148,738,5
3090000,2158,150,744,5
3100000,2162,153,745,5
3110000,2168,153,747,5
3120000,2175,154,748,5
3130000,2178,155,754,5
3140000,2183,158,757,5
3150000,2187,163,759,5
3160000,2195,164,760,5
3170000,2202,163,763,5
3180000,2208,163,767,5
3190000,2216,169,768,5
3200000,2223,164,771,5
3210000,2232,159,772,5
3220000,2237,160,777,5
3230000,2249,157,779,5
3240000,2254,157,783,5
3250000,2260,158,785,5
3260000,2270,151,790,5
3270000,2277,152,792,5
3280000,2283,150,795,5
3290000,2295,148,797,5
3300000,2302,153,798,5
3310000,2307,155,801,5
3320000,2314,160,801,5
3330000,2323,159,804,5
3340000,2327,175,804,5
3350000,2331,177,807,5
3360000,2336,179,809,5
3370000,2346,177,814,5
3380000,2352,177,818,5
3390000,2362,177,820,5
3400000,2374,176,822,5
3410000,2380,175,825,5
3420000,2385,181,828,5
3430000,2396,177,830,5
3440000,2405,178,831,5
3450000,2413,177,833,5
3460000,2420,180,837,5
3470000,2430,176,842,5
3480000,2434,177,845,5
3490000,2443,182,847,5
3500000,2449,186,849,5
3510000,2457,187,850,5
3520000,2466,184,854,5
3530000,2472,189,857,5
3540000,2481,191,860,5
3550000,2487,199,862,5
3560000,2498,197,864,5
3570000,2510,191,867,5
3580000,2518,186,870,5
3590000,2527,182,875,5
3600000,2535,179,880,5
3610000,2540,185,883,5
3620000,2552,175,886,5
3630000,2559,175,888,5
3640000,2567,173,891,5
3650000,2575,172,894,5
3660000,2582,175,895,5
3670000,2599,170,896,5
3680000,2608,168,900,5
3690000,2620,162,903,5
3700000,2625,167,905,5
3710000,2632,163,909,5
3720000,2638,167,915,5
3730000,2644,159,918,5
3740000,2652,156,920,5
3750000,2656,160,921,5
3760000,2667,153,923,5
3770000,2677,150,927,5
3780000,2687,148,929,5
3790000,2693,151,929,5
3800000,2702,153,931,5
3810000,2704,157,933,5
3820000,2711,155,935,5
3830000,2714,158,938,5
3840000,2721,157,941,5
3850000,2726,158,947,5
3860000,2733,155,949,5
3870000,2745,153,949,5
3880000,2750,155,949,5
3890000,2759,157,949,5
3900000,2769,151,951,6
3910000,2778,148,956,6
3920000,2783,147,958,6
3930000,2791,144,960,6
3940000,2802,142,963,6
3950000,2807,145,966,6
3960000,2810,144,969,6
3970000,2817,141,973,7
3980000,2825,140,977,7
3990000,2833,133,977,7
4000000,2840,133,980,7
4010000,2851,128,982,7
4020000,2857,131,986,7
4030000,2862,136,988,7
4040000,2866,138,988,7
4050000,2871,148,990,7
4060000,2875,154,991,7
4070000,2879,156,992,7
4080000,2886,155,994,7
4090000,2891,161,998,7
4100000,2897,157,998,7
4110000,2902,159,999,7
4120000,2905,163,1000,7
4130000,2912,165,1000,8
4140000,2924,155,1004,8
4150000,2932,149,1006,8
4160000,2941,147,1008,8
4170000,2948,147,1012,8
4180000,2955,150,1014,8
4190000,2967,143,1018,8
4200000,2974,146,1022,8
4210000,2984,146,1028,8
4220000,2990,149,1030,8
4230000,2996,147,1033,8
4240000,2998,156,1033,8
4250000,3008,153,1036,8
4260000,3015,151,1038,9
4270000,3022,155,1043,9
4280000,3028,160,1044,9
4290000,3034,160,1047,9
4300000,3041,163,1048,9
4310000,3044,169,1050,9
4320000,3050,168,1057,9
4330000,3053,169,1060,9
4340000,3067,167,1061,9
4350000,3077,166,1066,9
4360000,3081,173,1069,9
4370000,3085,171,1074,9
4380000,3086,175,1077,9
4390000,3097,174,1080,9
4400000,3105,174,1083,9
4410000,3115,175,1083,9
4420000,3123,175,1086,9
4430000,3130,176,1087,9
4440000,3140,176,1088,9
4450000,3151,177,1090,9
4460000,3161,174,1091,9
4470000,3167,173,1091,9
4480000,3171,175,1094,9
4490000,3187,163,1097,9
4500000,3192,162,1105,9
4510000,3200,157,1110,9
4520000,3211,154,1115,9
4530000,3215,162,1118,9
4540000,3221,160,1123,10
4550000,3227,168,1124,10
4560000,3237,164,1126,10
4570000,3247,164,1130,10
4580000,3255,159,1134,10
4590000,3263,159,1135,10
4600000,3268,157,1138,10
4610000,3280,149,1140,10
4620000,3284,156,1144,10
4630000,3291,156,1147,10
4640000,3296,161,1147,10
4650000,3300,165,1151,10
4660000,3303,176,1152,10
4670000,3309,175,1157,10
4680000,3319,171,1158,10
4690000,3323,171,1159,10
4700000,3331,170,1162,10
4710000,3340,172,1162,10
4720000,3346,174,1163,10
4730000,3353,169,1166,10
4740000,3365,164,1168,10
4750000,3369,166,1171,10
4760000,3379,158,1177,10
4770000,3384,156,1183,10
4780000,3397,149,1186,10
4790000,3401,155,1186,10
4800000,3413,149,1188,10
4810000,3417,152,1189,10
4820000,3431,144,1190,10
4830000,3437,149,1190,10
4840000,3445,149,1192,10
4850000,3455,141,1194,10
4860000,3462,139,1196,10
4870000,3469,140,1196,10
4880000,3478,137,1198,10
4890000,3486,137,1202,10
4900000,3494,136,1203,10
4910000,3499,143,1203,10
4920000,3501,147,1205,10
4930000,3505,153,1207,10
4940000,3514,152,1209,10
4950000,3520,156,1211,10
4960000,3525,162,1214,10
4970000,3528,161,1216,10
4980000,3536,157,1220,10
4990000,3540,159,1224,10
5000000,3549,157,1228,10
5010000,3555,157,1230,10
5020000,3564,153,1230,10
5030000,3574,154,1231,10
5040000,3585,147,1232,10
5050000,3590,154,1236,10
5060000,3600,153,1237,10
5070000,3607,152,1241,10
5080000,3612,158,1242,10
5090000,3616,167,1244,10
5100000,3625,164,1246,10
5110000,3628,168,1247,10
5120000,3637,166,1249,10
5130000,3651,158,1253,10
5140000,3664,153,1256,10
5150000,3671,153,1260,10
5160000,3680,152,1262,10
5170000,3688,151,1264,10
5180000,3695,152,1266,10
5190000,3702,160,1266,10
5200000,3708,157,1268,10
5210000,3716,153,1269,10
5220000,3724,153,1272,10
5230000,3729,158,1273,10
5240000,3730,162,1277,10
5250000,3739,160,1279,10
5260000,3748,158,1280,10
5270000,3754,159,1283,10
5280000,3765,153,1285,10
5290000,3770,150,1295,10
5300000,3783,147,1298,10
5310000,3786,151,1301,10
5320000,3792,151,1307,10
5330000,3800,152,1309,10
5340000,3806,164,1311,10
5350000,3812,166,1312,10
5360000,3818,168,1313,10
5370000,3824,170,1318,10
5380000,3829,174,1319,10
5390000,3831,182,1321,10
5400000,3834,190,1323,10
5410000,3846,183,1326,10
5420000,3856,185,1328,10
5430000,3863,185,1330,10
5440000,3871,184,1334,10
5450000,3876,183,1339,10
5460000,3889,182,1341,10
5470000,3904,174,1345,10
5480000,3911,175,1345,10
5490000,3922,178,1347,10
5500000,3929,183,1347,10
5510000,3933,189,1347,10
5520000,3941,189,1349,10
5530000,3949,193,1351,10
5540000,3956,197,1354,10
5550000,3963,205,1355,10
5560000,3975,198,1361,10
5570000,3980,199,1364,10
5580000,3989,193,1367,10
5590000,3995,194,1370,10
5600000,4001,196,1372,10
5610000,4015,192,1376,10
5620000,4023,184,1381,10
5630000,4036,179,1382,10
5640000,4044,178,1384,10
5650000,4053,175,1388,10
5660000,4065,172,1390,10
5670000,4075,174,1391,10
5680000,4087,167,1397,10
5690000,4095,165,1400,10
5700000,4101,170,1401,10
5710000,4109,168,1402,10
5720000,4118,172,1405,10
5730000,4131,159,1406,10
5740000,4138,157,1408,10
5750000,4143,160,1409,10
5760000,4148,159,1411,10
5770000,4155,161,1413,10
5780000,4165,157,1417,10
5790000,4167,158,1423,10
5800000,4170,164,1427,10
5810000,4178,161,1430,10
5820000,4188,156,1432,10
5830000,4197,153,1435,10
5840000,4205,151,1438,10
5850000,4211,154,1441,10
5860000,4219,151,1442,10
5870000,4225,155,1442,10
5880000,4237,149,1443,10
5890000,4244,153,1443,10
5900000,4249,152,1446,10
5910000,4251,159,1448,10
5920000,4257,155,1452,10
5930000,4260,157,1454,10
5940000,4270,159,1454,10
5950000,4280,158,1456,10
5960000,4288,153,1458,10
5970000,4303,144,1461,10
5980000,4310,144,1464,11
5990000,4315,139,1465,11
6000000,4322,139,1468,11
6010000,4329,136,1472,11
6020000,4334,141,1475,11
6030000,4338,148,1476,11
6040000,4344,148,1476,11
6050000,4355,150,1480,11
6060000,4363,149,1484,11
6070000,4372,145,1486,11
6080000,4378,145,1488,11
6090000,4385,145,1496,11
6100000,4394,138,1496,11
6110000,4397,142,1497,11
6120000,4403,140,1501,11
6130000,4408,145,1501,11
6140000,4418,139,1503,11
6150000,4424,137,1503,11
6160000,4429,140,1504,11
6170000,4434,145,1505,11
6180000,4440,151,1505,11
6190000,4443,156,1506,11
6200000,4451,157,1510,12
6210000,4461,162,1511,12
6220000,4466,166,1513,12
6230000,4473,162,1517,12
6240000,4479,164,1520,12
6250000,4487,163,1523,12
6260000,4497,158,1526,12
6270000,4503,165,1529,12
6280000,4510,169,1530,12
6290000,4517,167,1534,12
6300000,4524,167,1538,12
6310000,4530,169,1541,12
6320000,4540,165,1547,12
6330000,4550,159,1550,12
6340000,4553,165,1554,12
6350000,4558,169,1558,13
6360000,4564,174,1561,13
6370000,4569,175,1562,13
6380000,4576,174,1564,13
6390000,4582,178,1567,13
6400000,4597,170,1571,13
6410000,4607,168,1574,13
6420000,4615,168,1577,13
6430000,4624,164,1581,13
6440000,4631,164,1585,13
6450000,4634,174,1586,13
6460000,4641,173,1588,13
6470000,4651,166,1590,13
6480000,4658,164,1594,13
6490000,4666,161,1596,13
6500000,4673,165,1597,13
6510000,4679,164,1600,13
6520000,4683,170,1603,13
6530000,4694,170,1607,13
6540000,4705,168,1608,13
6550000,4714,167,1615,13
6560000,4719,168,1617,13
6570000,4728,173,1617,13
6580000,4737,169,1619,13
6590000,4744,169,1621,13
6600000,4754,164,1622,13
6610000,4766,155,1625,13
6620000,4773,159,1629,13
6630000,4783,151,1636,14
6640000,4788,154,1638,14
6650000,4792,158,1642,14
6660000,4795,168,1644,14
6670000,4802,167,1648,14
6680000,4808,165,1651,14
6690000,4816,160,1653,14
6700000,4822,162,1655,14
6710000,4828,164,1658,14
6720000,4835,165,1659,14
6730000,4842,162,1660,14
6740000,4846,166,1661,14
6750000,4854,164,1664,14
6760000,4860,163,1667,14
6770000,4867,164,1668,14
6780000,4875,162,1671,14
6790000,4890,156,1672,14
6800000,4898,154,1674,14
6810000,4908,151,1675,14
6820000,4913,152,1676,14
6830000,4919,155,1678,14
6840000,4926,155,1681,14
6850000,4936,146,1683,15
6860000,4941,146,1685,15
6870000,4950,144,1686,15
6880000,4961,139,1688,15
6890000,4966,140,1694,15
6900000,4975,135,1698,15
6910000,4983,138,1699,15
6920000,4991,135,1702,15
6930000,4998,137,1705,15
6940000,5005,139,1706,15
6950000,5013,140,1709,15
6960000,5013,150,1713,15
6970000,5017,150,1713,15
6980000,5026,148,1714,15
6990000,5035,145,1718,15
7000000,5047,141,1721,15
7010000,5054,141,1722,15
7020000,5058,141,1723,15
7030000,5062,148,1724,15
7040000,5067,148,1724,15
7050000,5076,152,1727,15
7060000,5082,154,1729,15
7070000,5090,153,1732,15
7080000,5100,153,1734,15
7090000,5107,158,1737,15
7100000,5116,156,1738,15
7110000,5121,158,1739,15
7120000,5127,158,1742,15
7130000,5132,161,1744,15
7140000,5145,157,1746,15
7150000,5145,167,1747,15
7160000,5157,162,1750,15
7170000,5165,161,1752,15
7180000,5173,162,1753,15
7190000,5181,166,1756,15
7200000,5189,161,1758,15
7210000,5197,154,1762,15
7220000,5204,156,1764,15
7230000,5210,159,1766,15
7240000,5215,159,1770,15
7250000,5217,165,1771,15
7260000,5223,164,1774,15
7270000,5231,162,1778,15
7280000,5240,159,1779,15
7290000,5251,157,1782,15
7300000,5257,159,1787,15
7310000,5266,156,1791,15
7320000,5270,162,1793,15
7330000,5276,165,1795,15
7340000,5282,176,1798,15
7350000,5295,168,1802,15
7360000,5299,170,1805,15
7370000,5306,171,1810,15
7380000,5313,171,1813,15
7390000,5323,170,1816,15
7400000,5330,173,1819,15
7410000,5333,176,1821,15
7420000,5339,177,1828,15
7430000,5349,172,1832,15
7440000,5358,170,1836,15
7450000,5363,172,1838,15
7460000,5372,173,1842,15
7470000,5378,175,1845,15
7480000,5388,173,1845,15
7490000,5395,175,1852,15
7500000,5407,172,1855,15
7510000,5417,170,1857,15
7520000,5427,163,1864,15
7530000,5433,169,1866,15
7540000,5439,173,1870,15
7550000,5446,179,1873,15
7560000,5453,182,1874,15
7570000,5460,182,1876,15
7580000,5467,180,1877,15
7590000,5471,185,1878,15
7600000,5480,182,1882,15
7610000,5485,190,1883,15
7620000,5495,184,1884,15
7630000,5500,186,1886,15
7640000,5509,183,1889,15
7650000,5518,178,1895,15
7660000,5529,175,1898,15
7670000,5541,175,1899,15
7680000,5547,177,1901,16
7690000,5554,177,1903,16
7700000,5566,172,1908,16
7710000,5578,166,1909,16
7720000,5582,177,1910,16
7730000,5591,167,1912,16
7740000,5599,163,1915,16
7750000,5603,163,1919,17
7760000,5612,160,1919,17
7770000,5620,162,1920,17
7780000,5628,161,1923,17
7790000,5638,158,1925,17
7800000,5647,158,1929,17
7810000,5653,158,1931,17
7820000,5661,155,1933,17
7830000,5670,153,1935,17
7840000,5678,152,1937,17
7850000,5688,150,1941,17
7860000,5693,148,1943,18
7870000,5701,149,1944,18
7880000,5709,145,1947,18
7890000,5716,147,1949,18
7900000,5726,141,1952,18
7910000,5733,143,1954,18
7920000,5737,138,1961,18
7930000,5741,139,1963,18
7940000,5747,141,1967,18
7950000,5756,140,1970,18
7960000,5764,136,1971,18
7970000,5770,135,1975,18
7980000,5772,141,1978,18
7990000,5778,136,1978,18
8000000,5785,137,1980,18
8010000,5794,134,1982,18
8020000,5801,139,1983,18
8030000,5811,138,1986,18
8040000,5815,138,1988,18
8050000,5822,147,1989,18
8060000,5827,149,1993,18
8070000,5832,149,1995,18
8080000,5835,150,1999,18
8090000,5840,156,2003,18
8100000,5848,149,2004,18
8110000,5858,146,2005,18
8120000,5865,143,2009,18
8130000,5874,143,2010,18
8140000,5877,144,2012,18
8150000,5885,137,2015,18
8160000,5892,139,2015,18
8170000,5901,136,2020,18
8180000,5903,143,2023,18
8190000,5906,146,2026,18
8200000,5909,156,2027,18
8210000,5914,162,2032,18
8220000,5922,164,2033,18
8230000,5931,160,2035,18
8240000,5937,163,2037,18
8250000,5943,165,2039,18
8260000,5956,159,2040,18
8270000,5960,170,2041,18
8280000,5968,172,2043,18
8290000,5975,172,2045,18
8300000,5980,175,2048,18
8310000,5994,167,2053,18
8320000,6004,166,2056,18
8330000,6011,163,2059,18
8340000,6015,168,2063,18
8350000,6020,171,2069,18
8360000,6027,174,2073,18
8370000,6033,174,2074,18
8380000,6043,169,2077,18
8390000,6051,172,2079,18
8400000,6061,171,2081,18
8410000,6070,173,2081,18
8420000,6079,172,2084,18
8430000,6090,167,2087,18
8440000,6094,173,2088,18
8450000,6105,175,2089,18
8460000,6116,169,2092,18
8470000,6126,160,2096,18
8480000,6136,154,2101,18
8490000,6141,154,2103,18
8500000,6152,149,2109,18
8510000,6154,155,2109,18
8520000,6163,156,2112,18
8530000,6170,161,2115,18
8540000,6179,157,2120,18
8550000,6185,162,2124,18
8560000,6188,162,2129,18
8570000,6196,166,2131,18
8580000,6201,167,2132,18
8590000,6205,169,2135,18
8600000,6207,173,2135,18
8610000,6214,171,2136,18
8620000,6221,177,2138,18
8630000,6237,168,2141,18
8640000,6247,167,2142,18
8650000,6256,168,2144,18
8660000,6260,176,2147,18
8670000,6268,176,2149,18
8680000,6275,175,2150,18
8690000,6281,171,2152,19
8700000,6293,166,2155,19
8710000,6302,166,2157,19
8720000,6306,168,2160,19
8730000,6313,164,2162,19
8740000,6322,160,2166,19
8750000,6327,159,2171,19
8760000,6336,155,2174,19
8770000,6344,152,2178,19
8780000,6356,146,2181,19
8790000,6359,152,2182,19
8800000,6369,148,2184,19
8810000,6376,146,2187,19
8820000,6383,146,2187,19
8830000,6392,146,2189,19
8840000,6399,147,2191,19
8850000,6407,140,2194,19
8860000,6414,139,2195,19
8870000,6425,135,2196,19
8880000,6431,137,2196,19
8890000,6438,139,2199,19
8900000,6443,140,2201,19
8910000,6450,143,2203,19
8920000,6458,142,2204,19
8930000,6465,141,2210,19
8940000,6471,144,2211,19
8950000,6477,147,2214,19
8960000,6482,149,2221,19
8970000,6486,147,2222,20
8980000,6492,146,2225,20
8990000,6497,151,2225,20
9000000,6503,153,2228,20
9010000,6510,152,2230,20
9020000,6519,147,2231,20
9030000,6520,155,2234,20
9040000,6528,151,2235,20
9050000,6536,156,2238,20
9060000,6542,158,2240,20
9070000,6551,158,2241,20
9080000,6557,162,2243,20
9090000,6565,166,2246,20
9100000,6572,166,2247,20
9110000,6582,161,2250,20
9120000,6585,164,2253,20
9130000,6592,165,2255,20
9140000,6603,165,2255,20
9150000,6608,170,2256,20
9160000,6616,170,2258,20
9170000,6627,165,2261,20
9180000,6635,165,2263,20
9190000,6639,172,2267,20
9200000,6646,169,2268,20
9210000,6654,163,2271,20
9220000,6664,161,2274,20
9230000,6669,163,2278,20
9240000,6684,154,2281,20
9250000,6692,153,2283,20
9260000,6700,152,2284,20
9270000,6712,147,2287,20
9280000,6715,147,2291,20
9290000,6723,149,2293,20
9300000,6731,148,2299,20
9310000,6739,148,2301,20
9320000,6748,148,2304,20
9330000,6755,149,2307,20
9340000,6759,162,2310,20
9350000,6767,161,2312,20
9360000,6771,164,2314,20
9370000,6781,162,2319,20
9380000,6785,167,2320,20
9390000,6793,168,2323,20
9400000,6800,170,2326,21
9410000,6806,168,2330,21
9420000,6814,172,2332,21
9430000,6820,174,2333,21
9440000,6828,174,2336,21
9450000,6837,172,2338,21
9460000,6848,171,2342,21
9470000,6853,176,2343,21
9480000,6858,176,2346,21
9490000,6866,175,2354,22
9500000,6872,176,2359,22
9510000,6876,179,2362,22
9520000,6887,176,2364,22
9530000,6899,176,2366,22
9540000,6909,174,2372,22
9550000,6916,181,2374,22
9560000,6924,180,2378,22
9570000,6934,177,2380,22
9580000,6942,173,2382,22
9590000,6947,178,2382,22
9600000,6958,173,2386,22
9610000,6965,176,2390,22
9620000,6977,167,2392,22
9630000,6985,166,2394,22
9640000,6998,160,2396,22
9650000,7000,165,2399,22
9660000,7010,160,2405,22
9670000,7017,164,2407,22
9680000,7025,165,2409,22
9690000,7033,165,2410,22
9700000,7042,166,2412,22
9710000,7047,167,2413,22
9720000,7055,170,2418,22
9730000,7063,161,2420,22
9740000,7073,155,2423,22
9750000,7075,161,2424,22
9760000,7086,156,2424,22
9770000,7091,159,2427,22
9780000,7099,159,2429,22
9790000,7101,163,2432,22
9800000,7112,161,2436,22
9810000,7120,159,2438,22
9820000,7130,155,2439,22
9830000,7134,159,2440,22
9840000,7144,158,2440,22
9850000,7150,162,2442,22
9860000,7156,160,2444,22
9870000,7167,155,2448,22
9880000,7173,153,2451,22
9890000,7178,154,2456,22
9900000,7186,152,2457,22
9910000,7196,150,2460,22
9920000,7202,147,2463,22
9930000,7206,149,2464,22
9940000,7213,152,2466,22
9950000,7224,149,2469,22
9960000,7231,145,2471,22
9970000,7243,141,2472,22
9980000,7251,143,2473,22
9990000,7260,135,2473,22
