time,success,flying,dropped,failed
3830000,1683,57,2045,5
3840000,1687,64,2048,5
3850000,1692,64,2055,5
3860000,1696,64,2058,5
3870000,1699,64,2064,5
3880000,1704,65,2070,5
3890000,1715,59,2074,5
3900000,1719,58,2081,5
3910000,1723,54,2089,5
3920000,1729,52,2094,5
3930000,1733,50,2102,5
3940000,1740,53,2105,5
3950000,1744,56,2109,5
3960000,1746,60,2115,5
3970000,1752,58,2122,5
3980000,1757,56,2130,5
3990000,1760,51,2139,5
4000000,1768,46,2141,5
4010000,1772,45,2146,5
4020000,1777,49,2153,5
4030000,1780,52,2157,5
4040000,1785,50,2163,5
4050000,1786,50,2168,5
4060000,1790,52,2173,5
4070000,1795,56,2175,5
4080000,1799,56,2181,5
4090000,1806,55,2190,5
4100000,1811,54,2201,5
4110000,1815,54,2206,5
4120000,1818,65,2209,5
4130000,1821,66,2214,5
4140000,1827,68,2219,5
4150000,1829,66,2230,5
4160000,1833,64,2235,5
4170000,1838,63,2243,5
4180000,1845,62,2245,5
4190000,1851,62,2249,5
4200000,1858,61,2256,5
4210000,1867,58,2261,5
4220000,1874,56,2265,5
4230000,1878,55,2269,5
4240000,1883,56,2274,5
4250000,1891,47,2284,5
4260000,1894,52,2287,5
4270000,1898,49,2289,5
4280000,1902,55,2295,5
4290000,1906,55,2296,5
4300000,1908,60,2300,5
4310000,1912,58,2308,5
4320000,1919,53,2316,5
4330000,1923,49,2322,5
4340000,1932,44,2327,5
4350000,1938,42,2331,5
4360000,1945,48,2335,5
4370000,1947,48,2338,5
4380000,1952,47,2341,5
4390000,1959,50,2346,5
4400000,1962,49,2348,5
4410000,1965,49,2357,5
4420000,1968,51,2363,5
4430000,1968,57,2373,5
4440000,1971,59,2375,5
4450000,1974,57,2383,5
4460000,1980,54,2391,5
4470000,1988,53,2395,5
4480000,1995,50,2399,5
4490000,2001,51,2403,5
4500000,2008,50,2405,5
4510000,2014,49,2411,5
4520000,2017,51,2412,5
4530000,2024,47,2420,5
4540000,2026,50,2425,5
4550000,2030,47,2433,6
4560000,2032,51,2438,6
4570000,2036,51,2444,6
4580000,2042,50,2448,6
4590000,2043,56,2453,6
4600000,2048,56,2459,6
4610000,2052,54,2461,6
4620000,2055,52,2466,6
4630000,2058,52,2473,6
4640000,2061,48,2486,6
4650000,2066,51,2488,6
4660000,2071,56,2492,6
4670000,2077,61,2493,6
4680000,2080,60,2498,6
4690000,2085,53,2508,6
4700000,2088,49,2520,6
4710000,2091,51,2520,6
4720000,2096,50,2524,6
4730000,2097,50,2530,6
4740000,2108,45,2537,6
4750000,2114,42,2543,6
4760000,2119,41,2547,6
4770000,2122,38,2552,6
4780000,2126,40,2557,6
4790000,2134,32,2562,6
4800000,2136,39,2565,6
4810000,2138,41,2573,6
4820000,2141,40,2576,6
4830000,2143,49,2582,6
4840000,2144,54,2590,6
4850000,2147,58,2595,6
4860000,2155,52,2600,6
4870000,2157,53,2606,6
4880000,2161,56,2611,6
4890000,2165,52,2620,6
4900000,2167,56,2624,6
4910000,2173,52,2630,6
4920000,2177,50,2637,6
4930000,2183,50,2641,6
4940000,2186,55,2646,6
4950000,2192,54,2652,6
4960000,2194,57,2659,6
4970000,2201,54,2666,6
4980000,2210,52,2670,6
4990000,2215,52,2672,6
