type,start,end,duration
RETRIEVE,1608160,1724710,116550
DELETE,1696022,2221725,525703
RETRIEVE,2038953,2144191,105238
DELETE,1344067,1770899,426832
RETRIEVE,1793600,1874978,81378
RETRIEVE,2546883,2637657,90774
ADD,3397129,3883384,486255
RETRIEVE,1392900,1507830,114930
RETRIEVE,4712929,4856097,143168
RETRIEVE,4665023,4742165,77142
DELETE,1771973,2317835,545862
ADD,377612,869712,492100
DELETE,3121175,3541782,420607
ADD,3433245,3886416,453171
RETRIEVE,4354113,4452773,98660
ADD,4224296,4681062,456766
DELETE,3418027,3650139,232112
RETRIEVE,3053446,3186450,133004
DELETE,2108455,2390067,281612
RETRIEVE,1238339,1345803,107464
RETRIEVE,4307284,4363338,56054
RETRIEVE,3171537,3257133,85596
DELETE,161877,543202,381325
DELETE,4308882,4742598,433716
RETRIEVE,3592261,3688795,96534
DELETE,235124,469135,234011
ADD,1459222,1998618,539396
DELETE,4367359,4677441,310082
RETRIEVE,4758123,4840727,82604
RETRIEVE,192811,282625,89814
RETRIEVE,1026046,1087160,61114
RETRIEVE,2606602,2682610,76008
RETRIEVE,3354539,3462035,107496
DELETE,3867776,4310849,443073
DELETE,628943,931178,302235
ADD,847911,1232303,384392
ADD,1152247,1402564,250317
RETRIEVE,3620665,3692193,71528
DELETE,3435737,3891428,455691
RETRIEVE,4766938,4866260,99322
RETRIEVE,2899897,3045521,145624
ADD,3608099,3993037,384938
DELETE,2403487,2911096,507609
DELETE,2474746,2762009,287263
ADD,958715,1485113,526398
ADD,254666,828423,573757
ADD,3054014,3600043,546029
RETRIEVE,1090372,1163596,73224
RETRIEVE,3525518,3611828,86310
DELETE,225113,394662,169549
ADD,2947385,3429665,482280
ADD,3713694,4385062,671368
RETRIEVE,144980,219130,74150
DELETE,1725700,2371266,645566
DELETE,3325970,3942381,616411
RETRIEVE,4059144,4158270,99126
ADD,1193572,1905583,712011
DELETE,3625578,4059989,434411
RETRIEVE,3475922,3613294,137372
ADD,1082318,1514357,432039
DELETE,418165,890069,471904
DELETE,3921018,4527331,606313
RETRIEVE,2222510,2276828,54318
DELETE,4004836,4228517,223681
ADD,3889131,4280184,391053
DELETE,2088305,2438696,350391
RETRIEVE,1225100,1297854,72754
RETRIEVE,2266573,2360015,93442
DELETE,2144877,2585958,441081
ADD,2310715,2729821,419106
DELETE,2071666,2457151,385485
ADD,2534467,2847634,313167
ADD,343658,952037,608379
ADD,2520926,2959645,438719
DELETE,2887836,3501681,613845
DELETE,2469104,3077288,608184
ADD,4263378,4438291,174913
DELETE,4494646,4850494,355848
ADD,1729330,2181074,451744
RETRIEVE,499537,580855,81318
RETRIEVE,1746733,1832271,85538
RETRIEVE,4599925,4621993,22068
RETRIEVE,4546780,4639228,92448
DELETE,2353827,2802422,448595
ADD,667312,1136585,469273
RETRIEVE,71912,139922,68010
DELETE,1343810,1655365,311555
ADD,453755,841547,387792
ADD,4181793,4685168,503375
DELETE,4257338,4674220,416882
RETRIEVE,3776142,3872560,96418
DELETE,3632401,4194726,562325
DELETE,2629706,2916765,287059
ADD,175517,616126,440609
RETRIEVE,822639,915865,93226
RETRIEVE,2683598,2802810,119212
DELETE,2681038,3161725,480687
DELETE,1784087,2074630,290543
RETRIEVE,2066760,2135458,68698
RETRIEVE,4260841,4378829,117988
RETRIEVE,1963467,2053705,90238
RETRIEVE,1203874,1326444,122570
RETRIEVE,3137610,3204630,67020
DELETE,2557319,3204062,646743
ADD,1685030,2139007,453977
DELETE,1949750,2352884,403134
DELETE,3667641,4121748,454107
DELETE,2172560,2581086,408526
RETRIEVE,652752,713828,61076
ADD,2493852,2955435,461583
RETRIEVE,2612426,2679742,67316
RETRIEVE,4497336,4601102,103766
RETRIEVE,4561010,4645088,84078
DELETE,1912016,2293119,381103
RETRIEVE,1742198,1811146,68948
DELETE,4395182,4832437,437255
DELETE,4017694,4684930,667236
RETRIEVE,681062,779060,97998
ADD,2887283,3122100,234817
ADD,2787903,3089572,301669
ADD,3722150,4247992,525842
ADD,4225100,4639787,414687
DELETE,937249,1315758,378509
RETRIEVE,2364293,2447883,83590
RETRIEVE,776142,920350,144208
RETRIEVE,2904193,2950353,46160
RETRIEVE,1560340,1674940,114600
RETRIEVE,2558562,2634066,75504
ADD,3942984,4498843,555859
DELETE,1231730,1658210,426480
ADD,2511933,2880408,368475
ADD,101972,671533,569561
DELETE,1832752,2342084,509332
DELETE,2688685,3261553,572868
ADD,3698766,4320152,621386
RETRIEVE,309998,331350,21352
RETRIEVE,2841965,2933695,91730
ADD,1902750,2470875,568125
RETRIEVE,3893021,3980967,87946
ADD,2324152,3018014,693862
ADD,3604031,4016114,412083
RETRIEVE,4023468,4110614,87146
RETRIEVE,3176154,3243726,67572
ADD,2509005,2892971,383966
ADD,3865406,4243785,378379
ADD,3953635,4335442,381807
DELETE,3300968,3739307,438339
ADD,4394635,4671698,277063
DELETE,3478583,3849097,370514
RETRIEVE,1051651,1129953,78302
RETRIEVE,1102519,1198927,96408
ADD,2684746,3206539,521793
RETRIEVE,2625100,2770268,145168
RETRIEVE,1536292,1656924,120632
DELETE,2292197,2746536,454339
RETRIEVE,597461,747937,150476
ADD,1085490,1555059,469569
RETRIEVE,2822670,2932754,110084
RETRIEVE,4632401,4679653,47252
ADD,1463149,1870822,407673
RETRIEVE,2487338,2565012,77674
DELETE,3507148,3761949,254801
ADD,526961,877834,350873
DELETE,2454491,2714007,259516
ADD,3205168,3649010,443842
DELETE,338607,879216,540609
RETRIEVE,1391430,1496082,104652
DELETE,3336860,3763433,426573
DELETE,2055030,2562639,507609
DELETE,3243006,3605830,362824
RETRIEVE,4638873,4745959,107086
DELETE,1135422,1491057,355635
DELETE,3531837,4120362,588525
ADD,1249406,1669364,419958
DELETE,3546883,3984203,437320
RETRIEVE,4119847,4216191,96344
ADD,3535083,3796915,261832
ADD,3366014,3754788,388774
ADD,3947078,4379682,432604
ADD,2784205,3300810,516605
ADD,427080,870459,443379
RETRIEVE,2971824,3106938,135114
ADD,3880594,4405278,524684
ADD,1364293,1674782,310489
RETRIEVE,4102519,4178001,75482
DELETE,3055030,3357922,302892
RETRIEVE,3624441,3744933,120492
ADD,2535083,3220255,685172
RETRIEVE,4550130,4659914,109784
RETRIEVE,137485,235789,98304
DELETE,420691,673527,252836
DELETE,752398,1158932,406534
ADD,2833100,3181527,348427
DELETE,3750642,3979039,228397
RETRIEVE,4098653,4196255,97602
RETRIEVE,268180,395274,127094
RETRIEVE,12344,107148,94804
DELETE,2706061,2910824,204763
DELETE,1453755,2074715,620960
DELETE,3800560,4300378,499818
RETRIEVE,697729,792037,94308
RETRIEVE,4267984,4322312,54328
ADD,1632788,2068913,436125
RETRIEVE,1546780,1614712,67932
RETRIEVE,2741049,2843405,102356
ADD,2695260,2922406,227146
RETRIEVE,4090372,4174184,83812
DELETE,1043102,1708856,665754
DELETE,3642499,4057436,414937
DELETE,2827935,2827935,0
DELETE,1982500,2414928,432428
DELETE,4327392,4755966,428574
RETRIEVE,1697729,1793693,95964
ADD,793600,1098438,304838
DELETE,1998362,2445169,446807
ADD,3055050,3594816,539766
RETRIEVE,2394254,2503838,109584
ADD,574515,1061344,486829
DELETE,1044447,1387047,342600
RETRIEVE,4695260,4796290,101030
RETRIEVE,2785889,2845877,59988
RETRIEVE,3253780,3368624,114844
RETRIEVE,2040313,2098961,58648
ADD,2009874,2286789,276915
ADD,484488,1031851,547363
ADD,902750,1375710,472960
RETRIEVE,1887642,2015736,128094
RETRIEVE,4102562,4158952,56390
RETRIEVE,2054014,2142412,88398
ADD,3248459,3582869,334410
DELETE,3294055,3586441,292386
DELETE,2992015,3367309,375294
DELETE,638663,1088369,449706
DELETE,3174069,3553208,379139
DELETE,668402,911807,243405
ADD,50246,548016,497770
DELETE,1834916,2394971,560055
ADD,3628629,4143261,514632
DELETE,1280987,1598286,317299
RETRIEVE,2175256,2274536,99280
RETRIEVE,136292,212094,75802
DELETE,940340,1333885,393545
DELETE,421718,793501,371783
RETRIEVE,3550130,3685072,134942
ADD,1254258,1861340,607082
ADD,3664519,4391529,727010
RETRIEVE,4479208,4554824,75616
RETRIEVE,905563,1001583,96020
ADD,2475300,3156785,681485
RETRIEVE,3616523,3771485,154962
RETRIEVE,1121552,1171934,50382
RETRIEVE,3871527,3961195,89668
ADD,4452454,4811628,359174
ADD,2175133,2428275,253142
DELETE,3983783,4250368,266585
ADD,1346194,1906212,560018
ADD,1622353,2275220,652867
RETRIEVE,4278083,4367057,88974
DELETE,2727411,3099731,372320
RETRIEVE,4560641,4653163,92522
RETRIEVE,570513,637357,66844
RETRIEVE,4275578,4422438,146860
RETRIEVE,963467,1034211,70744
ADD,1822670,2335393,512723
RETRIEVE,2268180,2355868,87688
ADD,2938195,3295896,357701
ADD,1758123,2228174,470051
RETRIEVE,4216080,4261900,45820
DELETE,571196,1007839,436643
RETRIEVE,3071912,3133798,61886
RETRIEVE,2334256,2410220,75964
ADD,3474746,3982263,507517
RETRIEVE,1817254,1972672,155418
RETRIEVE,1176751,1267829,91078
DELETE,1991418,2340614,349196
DELETE,1194170,1594043,399873
RETRIEVE,3989124,4024040,34916
RETRIEVE,2377612,2488560,110948
ADD,3710071,4122404,412333
ADD,2091891,2669938,578047
DELETE,2688909,3105875,416966
DELETE,3724203,4444886,720683
DELETE,3332698,3799933,467235
DELETE,2710071,3083271,373200
DELETE,1267072,1645266,378194
RETRIEVE,4280987,4382785,101798
RETRIEVE,12345,128919,116574
RETRIEVE,618305,724379,106074
RETRIEVE,1526505,1611771,85266
RETRIEVE,3531608,3677346,145738
ADD,2497055,2938349,441294
RETRIEVE,2927586,3019246,91660
DELETE,475300,972227,496927
RETRIEVE,1827418,1909846,82428
DELETE,234438,584894,350456
RETRIEVE,2716356,2817992,101636
ADD,1893950,2556767,662817
RETRIEVE,2248459,2312083,63624
RETRIEVE,1261066,1451460,190394
RETRIEVE,4569727,4627947,58220
DELETE,232165,633928,401763
RETRIEVE,2409949,2460139,50190
DELETE,1030530,1423760,393230
DELETE,1516715,2073129,556414
ADD,3155206,3561684,406478
RETRIEVE,3082442,3164470,82028
DELETE,3100097,3500359,400262
DELETE,2712803,3330891,618088
RETRIEVE,278083,375373,97290
RETRIEVE,1231610,1321712,90102
RETRIEVE,3431934,3511790,79856
ADD,3208599,3682467,473868
ADD,3161877,3703079,541202
DELETE,998362,1203236,204874
ADD,2073663,2445594,371931
RETRIEVE,1508940,1557254,48314
RETRIEVE,3332770,3418308,85538
RETRIEVE,3650740,3744342,93602
ADD,526505,978481,451976
ADD,3426722,3949710,522988
RETRIEVE,4518828,4647474,128646
ADD,2463945,3041158,577213
ADD,2026080,2404246,378166
DELETE,1085239,1610525,525286
ADD,2662827,2892243,229416
RETRIEVE,559448,631486,72038
RETRIEVE,4292197,4440549,148352
RETRIEVE,394254,485232,90978
RETRIEVE,4342738,4432788,90050
DELETE,3902750,4520347,617597
DELETE,4397129,4530167,133038
ADD,234315,658155,423840
RETRIEVE,647330,736094,88764
RETRIEVE,4778770,4877776,99006
RETRIEVE,534819,581949,47130
RETRIEVE,3874783,4004935,130152
ADD,1218645,1664618,445973
DELETE,3693559,4159302,465743
RETRIEVE,146205,240647,94442
DELETE,1620235,1975851,355616
RETRIEVE,3915029,4030139,115110
DELETE,1065825,1346631,280806
DELETE,2765420,3014717,249297
RETRIEVE,741049,803693,62644
DELETE,1612426,2073528,461102
ADD,2182425,2608275,425850
ADD,1889091,2381506,492415
RETRIEVE,1421718,1511210,89492
RETRIEVE,1669572,1787744,118172
RETRIEVE,940663,1030969,90306
DELETE,1469104,2073128,604024
RETRIEVE,337569,442713,105144
ADD,1652241,1851779,199538
RETRIEVE,789846,907484,117638
DELETE,1381709,1830248,448539
RETRIEVE,1639538,1699258,59720
DELETE,983284,1556041,572757
RETRIEVE,480389,550579,70190
DELETE,2422546,2665395,242849
DELETE,3409581,3889675,480094
RETRIEVE,1677895,1771689,93794
ADD,771967,1232930,460963
RETRIEVE,3275578,3467164,191586
RETRIEVE,3017694,3164616,146922
ADD,835347,1176631,341284
ADD,3557544,4199608,642064
ADD,2313105,2687593,374488
RETRIEVE,3561010,3636688,75678
DELETE,1711280,2214998,503718
RETRIEVE,3182324,3264708,82384
RETRIEVE,4560385,4665539,105154
ADD,1990723,2466926,476203
RETRIEVE,3990784,4107882,117098
DELETE,2421718,2756221,334503
DELETE,2845453,3196011,350558
RETRIEVE,1729694,1816026,86332
DELETE,4170722,4545859,375137
DELETE,1466783,2077070,610287
DELETE,1855776,1975982,120206
ADD,1142993,1793720,650727
RETRIEVE,2926010,2968700,42690
RETRIEVE,557244,649710,92466
RETRIEVE,2053446,2075286,21840
DELETE,4650880,4877637,226757
DELETE,86160,694668,608508
ADD,2381709,2852446,470737
RETRIEVE,1310715,1394619,83904
RETRIEVE,1334256,1431286,97030
RETRIEVE,2203874,2325230,121356
ADD,3243200,3853395,610195
RETRIEVE,618139,686563,68424
DELETE,3530951,3761747,230796
RETRIEVE,445303,536707,91404
ADD,1474974,1922383,447409
DELETE,1647270,1647353,83
RETRIEVE,1751831,1859183,107352
DELETE,2622353,3155847,533494
DELETE,2733491,3438526,705035
RETRIEVE,710071,778935,68864
RETRIEVE,1132699,1223613,90914
RETRIEVE,2625578,2697740,72162
RETRIEVE,476365,624409,148044
RETRIEVE,4219557,4303433,83876
RETRIEVE,4476365,4615031,138666
RETRIEVE,3249406,3304446,55040
RETRIEVE,786418,846844,60426
RETRIEVE,2758123,2876257,118134
DELETE,3040388,3331292,290904
ADD,4337569,4844557,506988
ADD,2113180,2714944,601764
RETRIEVE,1663943,1770043,106100
RETRIEVE,4528691,4644789,116098
DELETE,1172560,1436875,264315
DELETE,3713114,4228607,515493
DELETE,1656726,2185718,528992
RETRIEVE,4171537,4259679,88142
ADD,1447104,1734951,287847
DELETE,1698766,2165991,467225
RETRIEVE,3237473,3385759,148286
DELETE,4337421,4895271,557850
RETRIEVE,2035079,2113557,78478
DELETE,1175133,1511081,335948
DELETE,2094840,2441915,347075
DELETE,4233072,4789857,556785
RETRIEVE,4574515,4673437,98922
RETRIEVE,1575523,1684769,109246
DELETE,553735,1037599,483864
DELETE,1822639,2344293,521654
ADD,3968330,4325049,356719
DELETE,366355,819869,453514
DELETE,102562,546737,444175
ADD,3016741,3361129,344388
RETRIEVE,3812737,3902851,90114
RETRIEVE,1786704,1851712,65008
ADD,1558259,2001193,442934
RETRIEVE,1253780,1351980,98200
ADD,1133358,1774857,641499
RETRIEVE,3401250,3477580,76330
RETRIEVE,2651126,2724794,73668
DELETE,4302822,4630562,327740
ADD,938680,1694827,756147
ADD,243200,555292,312092
DELETE,2230632,2739862,509230
DELETE,2176154,2339940,163786
DELETE,2592261,3047887,455626
DELETE,2307284,2756295,449011
ADD,4376799,4720983,344184
DELETE,1896783,2363026,466243
RETRIEVE,3387178,3522650,135472
ADD,3224445,3566072,341627
DELETE,3181389,3729373,547984
RETRIEVE,1790905,1888619,97714
RETRIEVE,3445303,3533411,88108
DELETE,3946010,4404258,458248
ADD,442729,890508,447779
RETRIEVE,4052829,4185853,133024
RETRIEVE,4243200,4335602,92402
RETRIEVE,2667799,2743067,75268
RETRIEVE,1946010,2069556,123546
RETRIEVE,4092225,4163105,70880
RETRIEVE,4419838,4491744,71906
RETRIEVE,263333,392573,129240
ADD,3092225,3473634,381409
RETRIEVE,1852480,1934382,81902
DELETE,1926010,2412329,486319
DELETE,987386,1494828,507442
ADD,1700040,1989425,289385
RETRIEVE,2832752,2897442,64690
RETRIEVE,650880,714440,63560
ADD,2375291,2655652,280361
ADD,3010562,3440053,429491
RETRIEVE,4219575,4308999,89424
ADD,3841965,4499232,657267
RETRIEVE,560385,643229,82844
RETRIEVE,1032711,1124519,91808
ADD,88332,545561,457229
RETRIEVE,791047,879617,88570
RETRIEVE,1426722,1519166,92444
ADD,1034567,1269282,234715
RETRIEVE,2947266,3044736,97470
DELETE,1375291,1853374,478083
DELETE,2478583,2882032,403449
ADD,455987,822498,366511
RETRIEVE,2305930,2394094,88164
DELETE,3983810,4517193,533383
DELETE,3094945,3657400,562455
RETRIEVE,3958715,4062783,104068
RETRIEVE,622727,743369,120642
ADD,265417,582289,316872
ADD,3080782,3701723,620941
RETRIEVE,3681062,3735968,54906
RETRIEVE,94945,206279,111334
RETRIEVE,1582433,1679121,96688
RETRIEVE,3571501,3663469,91968
DELETE,343889,844263,500374
ADD,3106893,3568291,461398
RETRIEVE,754973,845175,90202
DELETE,4478525,4821468,342943
DELETE,90372,676868,586496
RETRIEVE,1718147,1823749,105602
RETRIEVE,845453,903789,58336
DELETE,887836,1204875,317039
DELETE,593556,986165,392609
ADD,836463,1178433,341970
RETRIEVE,699473,781085,81612
ADD,966538,1446243,479705
ADD,3543750,3938852,395102
RETRIEVE,3866274,3907822,41548
ADD,3155379,3532924,377545
DELETE,3742657,4206918,464261
RETRIEVE,2334940,2411982,77042
RETRIEVE,1339671,1414981,75310
DELETE,751537,1013842,262305
ADD,4194299,4613664,419365
RETRIEVE,2161877,2239849,77972
RETRIEVE,1555231,1638181,82950
DELETE,2620235,3208806,588571
ADD,403856,958844,554988
DELETE,998733,1362317,363584
ADD,1684746,2566009,881263
RETRIEVE,3981288,4107790,126502
DELETE,709086,1189198,480112
ADD,3809699,3995989,186290
RETRIEVE,4230632,4378150,147518
ADD,546593,1149941,603348
RETRIEVE,4512870,4634470,121600
RETRIEVE,3137258,3220256,82998
ADD,3430458,4000556,570098
ADD,3239967,3855442,615475
ADD,1520773,1747715,226942
RETRIEVE,4418772,4494018,75246
RETRIEVE,582433,678053,95620
RETRIEVE,1947078,2035526,88448
RETRIEVE,1327392,1380392,53000
DELETE,3387998,3935185,547187
DELETE,1073663,1521822,448159
RETRIEVE,2803388,2875028,71640
RETRIEVE,752995,875971,122976
RETRIEVE,3581017,3680295,99278
ADD,1927586,2368102,440516
ADD,2612978,2808125,195147
RETRIEVE,184335,255529,71194
DELETE,2685108,3035953,350845
DELETE,3363130,3571423,208293
DELETE,2101469,2531229,429760
RETRIEVE,1146205,1272423,126218
RETRIEVE,4144980,4262022,117042
ADD,3536563,3922131,385568
ADD,4077467,4314378,236911
RETRIEVE,2555231,2648049,92818
RETRIEVE,1955854,2035050,79196
RETRIEVE,2254033,2326753,72720
RETRIEVE,2983662,3060432,76770
DELETE,3949072,4335206,386134
RETRIEVE,4629706,4750042,120336
ADD,2130114,2613960,483846
DELETE,117384,479930,362546
RETRIEVE,1771852,1866662,94810
RETRIEVE,1482903,1578701,95798
ADD,3004836,3520783,515947
ADD,2433245,2908132,474887
ADD,3088305,3441290,352985
RETRIEVE,871527,954631,83104
ADD,2208599,2726010,517411
ADD,2822893,3321701,498808
DELETE,2330227,2764434,434207
ADD,3700040,4297913,597873
RETRIEVE,1049450,1239496,190046
RETRIEVE,2187552,2320244,132692
DELETE,1622727,2114874,492147
DELETE,1943630,2396495,452865
ADD,2972228,3335849,363621
ADD,872085,1492248,620163
ADD,1785893,2294373,508480
DELETE,3787903,4358742,570839
RETRIEVE,1095175,1200065,104890
RETRIEVE,1837289,1920999,83710
RETRIEVE,3771967,3861685,89718
RETRIEVE,3267984,3344406,76422
RETRIEVE,1893021,2028459,135438
ADD,355879,1004160,648281
ADD,2287708,2837702,549994
DELETE,880594,1410447,529853
RETRIEVE,2102562,2196490,93928
RETRIEVE,4253780,4323012,69232
RETRIEVE,3449796,3550620,100824
ADD,1866274,2198127,331853
ADD,3652752,3882538,229786
ADD,1511933,1815909,303976
RETRIEVE,2889091,2967701,78610
RETRIEVE,4063717,4145821,82104
DELETE,1497336,1939705,442369
RETRIEVE,4044447,4119901,75454
DELETE,2387998,2781237,393239
ADD,803388,1317130,513742
RETRIEVE,3427080,3551546,124466
ADD,1220705,1817679,596974
RETRIEVE,2449796,2530126,80330
ADD,1202433,1603501,401068
DELETE,1878772,2332981,454209
ADD,1075492,1511450,435958
RETRIEVE,1054014,1108446,54432
RETRIEVE,1146314,1215394,69080
ADD,865608,1315055,449447
ADD,4130114,4484628,354514
DELETE,176154,789322,613168
RETRIEVE,3015884,3126006,110122
ADD,4427080,4846297,419217
DELETE,2397129,2945826,548697
RETRIEVE,2137485,2229145,91660
DELETE,2199600,2568993,369393
RETRIEVE,3069761,3179755,109994
RETRIEVE,2170722,2243390,72668
ADD,1170722,1426106,255384
DELETE,880313,1459008,578695
DELETE,3380026,3876509,496483
ADD,2342738,2593953,251215
ADD,770697,1193138,422441
DELETE,233781,416699,182918
RETRIEVE,4716356,4845152,128796
RETRIEVE,3391545,3444099,52554
DELETE,3137485,3524897,387412
RETRIEVE,4519729,4583683,63954
DELETE,4254033,4604693,350660
ADD,3660228,4038579,378351
RETRIEVE,1823567,1973377,149810
ADD,3968061,4422288,454227
ADD,575725,801722,225997
DELETE,330227,908255,578028
RETRIEVE,2516715,2600007,83292
RETRIEVE,4248779,4298681,49902
ADD,1004403,1594753,590350
RETRIEVE,3663709,3802981,139272
ADD,4356360,4728384,372024
RETRIEVE,3035467,3128515,93048
RETRIEVE,2777558,2859438,81880
RETRIEVE,1922123,1964709,42586
RETRIEVE,367359,429673,62314
DELETE,571501,1120976,549475
ADD,632401,1111031,478630
RETRIEVE,2205168,2271570,66402
DELETE,2414571,2634130,219559
RETRIEVE,3142993,3235917,92924
RETRIEVE,3299459,3336955,37496
ADD,1281639,1739044,457405
RETRIEVE,2917240,3055298,138058
ADD,1531837,1873538,341701
ADD,3017220,3563443,546223
ADD,679816,1128170,448354
DELETE,1662827,1976235,313408
ADD,1846038,2157185,311147
RETRIEVE,1493852,1565756,71904
RETRIEVE,3125255,3224713,99458
DELETE,4012345,4368480,356135
ADD,1222024,1473378,251354
DELETE,3574515,3927787,353272
DELETE,1422716,1912065,489349
DELETE,2931886,3432278,500392
DELETE,2983783,3780907,797124
RETRIEVE,409581,529361,119780
RETRIEVE,2835347,2925621,90274
DELETE,2137610,2299377,161767
RETRIEVE,971824,1091026,119202
ADD,3030542,3442931,412389
DELETE,181793,553798,372005
ADD,3238523,3636923,398400
RETRIEVE,2368883,2442357,73474
ADD,3733491,4315466,581975
ADD,4408733,4836168,427435
DELETE,2041543,2398642,357099
ADD,2052829,2408779,355950
RETRIEVE,3054531,3139961,85430
DELETE,3516715,3901876,385161
ADD,1197135,1379460,182325
RETRIEVE,3784087,3821537,37450
DELETE,2224445,2740670,516225
ADD,17694,623229,605535
DELETE,1786418,2341165,554747
RETRIEVE,2599925,2679589,79664
DELETE,4569967,4851088,281121
RETRIEVE,1121175,1260593,139418
RETRIEVE,1382928,1435836,52908
RETRIEVE,3083468,3170236,86768
RETRIEVE,4747742,4888734,140992
ADD,1655627,2179829,524202
RETRIEVE,2523972,2602596,78624
DELETE,3176751,3768945,592194
RETRIEVE,3613996,3711824,97828
ADD,1056428,1419215,362787
RETRIEVE,2539203,2600401,61198
RETRIEVE,1518828,1683144,164316
RETRIEVE,3034567,3141139,106572
RETRIEVE,1181389,1255751,74362
RETRIEVE,3959787,4066701,106914
DELETE,1645679,2230591,584912
RETRIEVE,3662506,3775300,112794
DELETE,1688685,2065563,376878
DELETE,1123538,1341494,217956
ADD,2280987,2787244,506257
DELETE,988997,1615423,626426
ADD,2069220,2404455,335235
RETRIEVE,3308882,3386786,77904
ADD,2620665,2969907,349242
RETRIEVE,937063,1008583,71520
DELETE,2245407,2664828,419421
DELETE,3879213,4167996,288783
RETRIEVE,3936712,4037194,100482
DELETE,3362585,3852879,490294
ADD,4035470,4383619,348149
RETRIEVE,3555231,3644609,89378
ADD,35467,721269,685802
DELETE,940969,1623954,682985
ADD,3354113,3831427,477314
RETRIEVE,1248459,1304027,55568
RETRIEVE,3880313,3981917,101604
DELETE,1712803,2084966,372163
RETRIEVE,1041543,1082715,41172
RETRIEVE,1809699,1933877,124178
DELETE,4067585,4547781,480196
ADD,4015884,4339603,323719
DELETE,809699,1390238,580539
ADD,3780596,4315109,534513
DELETE,4392900,4732776,339876
DELETE,80926,492435,411509
RETRIEVE,780596,875534,94938
RETRIEVE,4261066,4448998,187932
RETRIEVE,618971,724939,105968
RETRIEVE,3992015,4055763,63748
RETRIEVE,2192811,2284169,91358
DELETE,2826758,3110482,283724
RETRIEVE,3211193,3318829,107636
DELETE,82318,368960,286642
RETRIEVE,1612978,1707620,94642
RETRIEVE,2151893,2245743,93850
ADD,2419137,2826588,407451
RETRIEVE,4418027,4482243,64216
ADD,1181793,1672856,491063
RETRIEVE,3667799,3762559,94760
RETRIEVE,1374850,1469178,94328
ADD,1205650,1634326,428676
DELETE,2035470,2443866,408396
RETRIEVE,1773516,1844740,71224
ADD,1359822,1694149,334327
DELETE,4499537,4797102,297565
ADD,1332770,1719747,386977
DELETE,4012344,4658290,645946
ADD,3734114,4155212,421098
DELETE,4354539,4545906,191367
DELETE,974925,1247208,272283
ADD,2647330,3213379,566049
ADD,1328661,1848286,519625
RETRIEVE,4867824,4898196,30372
ADD,2398856,2874253,475397
RETRIEVE,4422716,4501414,78698
DELETE,208599,743816,535217
RETRIEVE,2346194,2420796,74602
ADD,3097897,3472867,374970
ADD,794161,1096627,302466
RETRIEVE,2836463,2919181,82718
DELETE,2220884,2650792,429908
DELETE,2777612,3214932,437320
RETRIEVE,2593714,2682104,88390
RETRIEVE,792880,887390,94510
RETRIEVE,1956928,2041182,84254
ADD,1560385,2096297,535912
RETRIEVE,135422,238820,103398
RETRIEVE,531608,634400,102792
RETRIEVE,1988215,2102669,114454
DELETE,2536563,2910532,373969
DELETE,1883573,2464205,580632
RETRIEVE,659908,735788,75880
RETRIEVE,3645679,3749581,103902
DELETE,3677895,4097844,419949
RETRIEVE,4059781,4185593,125812
ADD,2336860,2710663,373803
ADD,4391545,4892586,501041
ADD,210721,633181,422460
DELETE,1592261,1861866,269605
ADD,101557,541610,440053
RETRIEVE,2125953,2180131,54178
RETRIEVE,1349264,1383002,33738
RETRIEVE,2067990,2198994,131004
RETRIEVE,2086160,2212484,126324
DELETE,2269349,2527374,258025
RETRIEVE,2983284,3137282,153998
DELETE,1418027,1877933,459906
ADD,171355,870581,699226
DELETE,1553735,2036451,482716
RETRIEVE,2054531,2145433,90902
ADD,1570513,2039304,468791
RETRIEVE,3281639,3354711,73072
ADD,722150,1149297,427147
ADD,151922,433080,281158
ADD,1283119,1707431,424312
RETRIEVE,4001580,4109406,107826
DELETE,684130,1266105,581975
ADD,3763060,4243404,480344
RETRIEVE,178172,278350,100178
DELETE,219557,418289,198732
DELETE,509371,879931,370560
ADD,4593714,4869814,276100
RETRIEVE,2526505,2612703,86198
ADD,3129491,3494020,364529
ADD,3420905,3743169,322264
RETRIEVE,3701390,3787976,86586
DELETE,2656856,3078584,421728
ADD,2702088,3543014,840926
RETRIEVE,1723833,1806463,82630
DELETE,892509,1302619,410110
RETRIEVE,4055050,4197872,142822
ADD,1077467,1209282,131815
RETRIEVE,334256,384346,50090
RETRIEVE,990723,1078533,87810
RETRIEVE,2233581,2316707,83126
RETRIEVE,1040313,1081965,41652
DELETE,55030,541896,486866
DELETE,4441699,4704411,262712
DELETE,1978846,2603326,624480
DELETE,840508,1335175,494667
RETRIEVE,724203,880225,156022
ADD,1784205,2029593,245388
DELETE,2848537,3078259,229722
RETRIEVE,1137258,1198562,61304
RETRIEVE,1067442,1145288,77846
ADD,1048947,1471407,422460
RETRIEVE,3710256,3748544,38288
ADD,478600,822701,344101
ADD,1836463,2315658,479195
RETRIEVE,3827935,3936977,109042
ADD,947078,1339224,392146
RETRIEVE,1307284,1391538,84254
DELETE,1088332,1700787,612455
DELETE,2234315,2640404,406089
DELETE,2094945,2414300,319355
RETRIEVE,528118,608266,80148
RETRIEVE,3346194,3406130,59936
ADD,1727411,2062507,335096
RETRIEVE,4800560,4875998,75438
