type,start,end,duration
DELETE,2827118,2990200,163082
ADD,1760494,1923975,163481
RETRIEVE,2110304,2171466,61162
DELETE,207987,455052,247065
RETRIEVE,3744104,3798740,54636
DELETE,2330401,2570036,239635
RETRIEVE,26273,71485,45212
RETRIEVE,275370,336304,60934
DELETE,1728798,1824278,95480
ADD,749209,960235,211026
ADD,23918,314211,290293
RETRIEVE,627122,647716,20594
RETRIEVE,4426360,4465878,39518
DELETE,3466204,3645453,179249
ADD,1866184,2137262,271078
ADD,3332472,3415889,83417
DELETE,1784051,2116089,332038
ADD,2652507,2901990,249483
RETRIEVE,466204,513034,46830
DELETE,1464312,1691653,227341
ADD,4146464,4336145,189681
RETRIEVE,2404880,2436134,31254
RETRIEVE,4811866,4866452,54586
DELETE,1468281,1688034,219753
ADD,3487311,3737924,250613
RETRIEVE,937962,1011614,73652
DELETE,2635708,2772053,136345
ADD,4358411,4594775,236364
RETRIEVE,92342,160880,68538
DELETE,4421935,4576735,154800
RETRIEVE,3089921,3147701,57780
RETRIEVE,301312,336450,35138
ADD,1208287,1392761,184474
DELETE,4263034,4454466,191432
RETRIEVE,3296471,3344707,48236
RETRIEVE,4627940,4705178,77238
RETRIEVE,1773916,1813384,39468
ADD,4571625,4819588,247963
RETRIEVE,967029,1013839,46810
RETRIEVE,1572811,1630313,57502
ADD,3171823,3428588,256765
DELETE,3597030,3909604,312574
DELETE,4185989,4407845,221856
ADD,4339163,4548503,209340
DELETE,1811866,2133343,321477
RETRIEVE,1990486,2045462,54976
DELETE,3135084,3410433,275349
DELETE,3216539,3395556,179017
RETRIEVE,1302342,1363092,60750
RETRIEVE,4796858,4856690,59832
ADD,3751926,3922420,170494
RETRIEVE,2140517,2211501,70984
RETRIEVE,2351647,2404985,53338
DELETE,1662541,1815164,152623
RETRIEVE,1957588,2003280,45692
ADD,2697495,2909281,211786
RETRIEVE,1616910,1666702,49792
RETRIEVE,3230823,3266245,35422
DELETE,702732,1003605,300873
RETRIEVE,2212820,2272012,59192
DELETE,378117,723404,345287
DELETE,1518053,1799711,281658
RETRIEVE,2343115,2397233,54118
RETRIEVE,2738793,2783693,44900
ADD,4602438,4813964,211526
DELETE,641981,883191,241210
DELETE,3191486,3447574,256088
RETRIEVE,4714787,4768107,53320
DELETE,3440173,3678353,238180
ADD,4118742,4405246,286504
RETRIEVE,1778346,1857284,78938
ADD,1622092,1829440,207348
ADD,3484380,3765260,280880
ADD,1617559,1842408,224849
RETRIEVE,1758566,1808530,49964
RETRIEVE,1565598,1620380,54782
RETRIEVE,3897442,3939726,42284
DELETE,2890811,3146621,255810
ADD,2351510,2531027,179517
DELETE,2565598,2913692,348094
DELETE,3195461,3451225,255764
ADD,773916,955879,181963
RETRIEVE,3703145,3757969,54824
ADD,721604,865212,143608
RETRIEVE,4315876,4359146,43270
DELETE,2595479,2786948,191469
RETRIEVE,2851409,2901191,49782
ADD,1658543,2016809,358266
RETRIEVE,598334,651224,52890
DELETE,3435683,3685073,249390
DELETE,2941994,3265138,323144
ADD,3854531,3943071,88540
ADD,2396169,2590445,194276
ADD,4599029,4785680,186651
DELETE,3960969,4211128,250159
RETRIEVE,3455788,3479890,24102
ADD,3909375,4089133,179758
ADD,710975,798246,87271
ADD,1261674,1575480,313806
RETRIEVE,804178,864504,60326
ADD,1484239,1713868,229629
ADD,853051,1013632,160581
ADD,2909375,3191710,282335
RETRIEVE,4450036,4502674,52638
DELETE,2583157,2758607,175450
RETRIEVE,3275691,3326727,51036
ADD,2885671,3148745,263074
DELETE,4180878,4480250,299372
DELETE,1283502,1658148,374646
ADD,2924057,3213192,289135
DELETE,3489016,3713688,224672
RETRIEVE,4129442,4185070,55628
ADD,3370439,3651847,281408
RETRIEVE,3331590,3397724,66134
ADD,2280738,2517343,236605
ADD,3551908,3706217,154309
ADD,2880036,3129565,249529
RETRIEVE,3003699,3051619,47920
ADD,3362131,3636943,274812
RETRIEVE,4140517,4180543,40026
ADD,400668,574580,173912
ADD,1956589,2114409,157820
RETRIEVE,916605,960243,43638
RETRIEVE,327875,386927,59052
ADD,2132700,2300646,167946
DELETE,4104838,4249762,144924
ADD,1745160,2071427,326267
RETRIEVE,499750,533496,33746
ADD,118140,369198,251058
ADD,1541338,1764871,223533
DELETE,1355847,1694343,338496
DELETE,3659354,3764496,105142
RETRIEVE,3829566,3868472,38906
ADD,979496,1275014,295518
DELETE,1284208,1381809,97601
ADD,1635752,1771708,135956
ADD,4473659,4683555,209896
ADD,4177942,4365445,187503
RETRIEVE,786680,837240,50560
ADD,424893,649992,225099
DELETE,899283,1163385,264102
ADD,3205918,3418602,212684
RETRIEVE,1308192,1367638,59446
RETRIEVE,1238247,1295927,57680
RETRIEVE,3740141,3802173,62032
ADD,2468281,2715596,247315
ADD,4379034,4623699,244665
DELETE,675120,919026,243906
RETRIEVE,1585263,1660643,75380
DELETE,2261911,2335425,73514
DELETE,1535815,1754605,218790
ADD,4715388,4868493,153105
DELETE,960969,1184548,223579
DELETE,451370,663925,212555
RETRIEVE,4172437,4200375,27938
DELETE,1054851,1208020,153169
RETRIEVE,3876206,3938238,62032
RETRIEVE,3439632,3510424,70792
RETRIEVE,1610598,1662790,52192
RETRIEVE,359270,413096,53826
ADD,1903203,2147368,244165
ADD,2252526,2532424,279898
DELETE,2420144,2663021,242877
RETRIEVE,531860,591548,59688
ADD,3982419,4227594,245175
DELETE,257078,316482,59404
RETRIEVE,2003476,2046386,42910
ADD,3875773,4098389,222616
ADD,1804912,1934290,129378
RETRIEVE,425611,463337,37726
DELETE,1337229,1530282,193053
RETRIEVE,4737666,4790754,53088
ADD,3564203,3844101,279898
ADD,2640504,2898853,258349
DELETE,2376741,2688666,311925
DELETE,1712123,1973668,261545
DELETE,1272868,1486238,213370
DELETE,2773362,3051944,278582
ADD,314261,605526,291265
ADD,1876206,2190836,314630
ADD,3301312,3419869,118557
RETRIEVE,281900,323902,42002
RETRIEVE,621381,701081,79700
RETRIEVE,1308188,1372472,64284
DELETE,4113685,4300790,187105
RETRIEVE,1119338,1183340,64002
RETRIEVE,4216766,4283486,66720
RETRIEVE,2649606,2688046,38440
DELETE,2458569,2729147,270578
DELETE,4617559,4793232,175673
DELETE,2331590,2669798,338208
DELETE,3090246,3449994,359748
RETRIEVE,2621381,2703845,82464
DELETE,1197019,1424128,227109
DELETE,3175483,3445672,270189
DELETE,2472632,2644599,171967
RETRIEVE,3153634,3202508,48874
RETRIEVE,2038888,2089394,50506
DELETE,284208,365809,81601
RETRIEVE,703145,756917,53772
DELETE,897442,1106532,209090
RETRIEVE,3753216,3754512,1296
DELETE,349052,525160,176108
RETRIEVE,1006702,1052808,46106
ADD,3967029,4262677,295648
RETRIEVE,2140430,2191124,50694
ADD,3481489,3567732,86243
ADD,2943269,3121036,177767
RETRIEVE,1037553,1109203,71650
RETRIEVE,261674,330436,68762
ADD,3889686,4085379,195693
RETRIEVE,2357096,2414258,57162
RETRIEVE,662541,726789,64248
ADD,2808890,3072279,263389
RETRIEVE,3956589,4015737,59148
ADD,3168744,3319894,151150
RETRIEVE,2022900,2071200,48300
DELETE,2491630,2718758,227128
RETRIEVE,4545547,4605333,59786
ADD,2072942,2344419,271477
RETRIEVE,2567969,2627059,59090
RETRIEVE,3172472,3220078,47606
RETRIEVE,2532576,2567576,35000
DELETE,941574,1242410,300836
DELETE,2628782,2956781,327999
RETRIEVE,3606905,3639061,32156
RETRIEVE,1188766,1249758,60992
RETRIEVE,3571625,3617575,45950
RETRIEVE,4434088,4491518,57430
DELETE,3858345,4036658,178313
ADD,6451,246753,240302
ADD,418775,615654,196879
DELETE,4022900,4369446,346546
RETRIEVE,1146309,1190959,44650
RETRIEVE,1694769,1753163,58394
RETRIEVE,945860,983290,37430
RETRIEVE,1434365,1498323,63958
ADD,4221366,4493324,271958
DELETE,1852504,2080456,227952
DELETE,1412641,1625650,213009
RETRIEVE,594646,639698,45052
DELETE,3730340,3934816,204476
DELETE,1436466,1699290,262824
ADD,175483,357048,181565
DELETE,2627300,2839873,212573
DELETE,2965485,3088776,123291
RETRIEVE,4404880,4446214,41334
RETRIEVE,4623150,4679250,56100
RETRIEVE,4661393,4697387,35994
RETRIEVE,3216519,3280387,63868
DELETE,3872543,4101922,229379
ADD,1488861,1659114,170253
DELETE,3824591,4030855,206264
RETRIEVE,4637419,4690387,52968
DELETE,2847472,3076341,228869
RETRIEVE,3209846,3251922,42076
DELETE,3412025,3621087,209062
RETRIEVE,4827118,4868518,41400
DELETE,1489016,1677696,188680
RETRIEVE,4765458,4826210,60752
RETRIEVE,4814350,4838918,24568
DELETE,321587,585671,264084
DELETE,2084919,2299725,214806
RETRIEVE,1967098,2009762,42664
DELETE,2900195,3105245,205050
RETRIEVE,4612552,4678690,66138
ADD,1517220,1713775,196555
DELETE,2294822,2548316,253494
ADD,1592608,1811231,218623
RETRIEVE,3056738,3105830,49092
RETRIEVE,355847,425529,69682
ADD,1092361,1305666,213305
ADD,3718420,3907971,189551
RETRIEVE,4645016,4671422,26406
RETRIEVE,1263039,1312463,49424
RETRIEVE,480070,542536,62466
RETRIEVE,1145766,1163754,17988
RETRIEVE,2696540,2751906,55366
ADD,4092361,4339926,247565
ADD,2499750,2695314,195564
RETRIEVE,550022,606564,56542
DELETE,830164,1018649,188485
RETRIEVE,3328110,3370836,42726
ADD,678797,1012364,333567
ADD,3698661,3912086,213425
RETRIEVE,2920015,2965609,45594
ADD,1152745,1376611,223866
ADD,2759794,3003301,243507
RETRIEVE,3351510,3383146,31636
RETRIEVE,3075880,3142294,66414
DELETE,1966870,2188207,221337
RETRIEVE,536012,591438,55426
ADD,2088853,2315360,226507
DELETE,532576,770719,238143
RETRIEVE,3723615,3765665,42050
ADD,2347981,2526146,178165
RETRIEVE,906239,944359,38120
RETRIEVE,336335,385469,49134
ADD,3353966,3488078,134112
RETRIEVE,493230,539024,45794
RETRIEVE,2796858,2848304,51446
DELETE,3493230,3723887,230657
RETRIEVE,4657602,4711742,54140
DELETE,3108841,3391611,282770
DELETE,2782344,3094871,312527
ADD,1746869,1938319,191450
RETRIEVE,4107457,4152777,45320
RETRIEVE,2688432,2745370,56938
RETRIEVE,4331501,4388393,56892
DELETE,373726,539801,166075
RETRIEVE,2538198,2579788,41590
DELETE,2136790,2381539,244749
DELETE,242199,496629,254430
DELETE,3635708,3961799,326091
ADD,990486,1160137,169651
RETRIEVE,4135956,4195518,59562
DELETE,2444663,2659311,214648
ADD,678275,904541,226266
DELETE,3258573,3474917,216344
DELETE,2927875,3141801,213926
ADD,1911217,2113090,201873
RETRIEVE,1544231,1578859,34628
DELETE,1714579,1863505,148926
RETRIEVE,1845317,1898801,53484
DELETE,888155,1103239,215084
ADD,56371,104908,48537
DELETE,2875773,3023486,147713
DELETE,3595479,3716769,121290
ADD,534371,846018,311647
DELETE,2037804,2278893,241089
RETRIEVE,1930943,1979387,48444
DELETE,3129089,3286112,157023
DELETE,4309475,4564711,255236
ADD,1555687,1790124,234437
ADD,4261335,4414912,153577
RETRIEVE,378266,425824,47558
RETRIEVE,1398863,1477345,78482
RETRIEVE,4099190,4155210,56020
RETRIEVE,1454628,1520638,66010
DELETE,2239395,2391971,152576
DELETE,1522423,1742908,220485
RETRIEVE,4265007,4286103,21096
RETRIEVE,1167182,1212238,45056
ADD,4042078,4246044,203966
DELETE,2544231,2734282,190051
RETRIEVE,3807128,3867384,60256
RETRIEVE,1287662,1335798,48136
ADD,2493714,2724445,230731
RETRIEVE,3605866,3644066,38200
ADD,4026273,4289013,262740
ADD,4512379,4761102,248723
ADD,4172472,4519713,347241
DELETE,1580958,1760392,179434
ADD,3812904,4057866,244962
RETRIEVE,180587,232729,52142
DELETE,3420144,3520043,99899
RETRIEVE,4363912,4408266,44354
RETRIEVE,489016,532900,43884
RETRIEVE,1595479,1652691,57212
RETRIEVE,907711,952093,44382
RETRIEVE,3331461,3368263,36802
DELETE,60409,261855,201446
DELETE,509491,764736,255245
RETRIEVE,2327179,2360795,33616
ADD,1216519,1434225,217706
RETRIEVE,211341,249555,38214
RETRIEVE,2552485,2606169,53684
RETRIEVE,2403322,2458414,55092
DELETE,4658391,4894005,235614
RETRIEVE,637435,694399,56964
DELETE,1026273,1257227,230954
ADD,2480224,2646252,166028
ADD,2432004,2785619,353615
ADD,4140430,4363852,223422
RETRIEVE,2948662,2986938,38276
RETRIEVE,2451370,2502950,51580
RETRIEVE,2517679,2549693,32014
RETRIEVE,1677751,1737319,59568
DELETE,2501540,2679557,178017
DELETE,90246,315261,225015
ADD,3223752,3439688,215936
RETRIEVE,541338,593112,51774
ADD,327696,620323,292627
RETRIEVE,554014,605712,51698
RETRIEVE,1901347,1947629,46282
DELETE,4115420,4338175,222755
ADD,618690,963189,344499
RETRIEVE,2582714,2625800,43086
ADD,4710975,4857733,146758
RETRIEVE,3358411,3417715,59304
ADD,664677,791470,126793
RETRIEVE,3390183,3433825,43642
DELETE,1093934,1266883,172949
DELETE,3921564,4199276,277712
RETRIEVE,4415970,4456710,40740
ADD,4444304,4668949,224645
ADD,2323530,2591690,268160
ADD,3054851,3240696,185845
DELETE,460297,782237,321940
DELETE,1538571,1790064,251493
DELETE,1242199,1308208,66009
DELETE,2674960,2989183,314223
DELETE,3556326,3776098,219772
ADD,393675,609305,215630
ADD,2906239,3079151,172912
DELETE,201291,484682,283391
ADD,653645,866589,212944
DELETE,3610598,3919892,309294
RETRIEVE,434365,493667,59302
ADD,1759072,1889479,130407
ADD,3415970,3667824,251854
RETRIEVE,1931947,1967463,35516
RETRIEVE,1265007,1322249,57242
RETRIEVE,3351700,3415926,64226
ADD,4146309,4336156,189847
ADD,3604912,3748947,144035
ADD,1939656,2194707,255051
RETRIEVE,688205,732953,44748
DELETE,4148368,4366713,218345
ADD,3221366,3397743,176377
ADD,1984361,2204883,220522
DELETE,2954611,3203167,248556
RETRIEVE,730947,755953,25006
ADD,3598334,3861120,262786
RETRIEVE,4188766,4238328,49562
ADD,2579875,2893125,313250
DELETE,2967029,3213297,246268
ADD,1441250,1749201,307951
RETRIEVE,1056122,1124550,68428
DELETE,3942470,4105932,163462
ADD,840828,1076831,236003
RETRIEVE,4002600,4028954,26354
RETRIEVE,2770656,2803874,33218
DELETE,4378266,4588477,210211
RETRIEVE,4575628,4618358,42730
RETRIEVE,642135,689249,47114
DELETE,3678004,3900963,222959
DELETE,2323407,2499265,175858
ADD,4376697,4638140,261443
RETRIEVE,4783236,4830444,47208
ADD,4056122,4350065,293943
RETRIEVE,2596220,2636370,40150
DELETE,942470,1078713,136243
RETRIEVE,1202500,1246238,43738
ADD,1569485,1771135,201650
ADD,1650454,2002504,352050
ADD,961478,1270494,309016
RETRIEVE,2665304,2689252,23948
ADD,4247679,4412373,164694
ADD,638585,874903,236318
DELETE,691445,846365,154920
RETRIEVE,2263039,2313269,50230
RETRIEVE,2560355,2611521,51166
ADD,3710975,3909355,198380
RETRIEVE,2480070,2540640,60570
RETRIEVE,2503170,2538306,35136
RETRIEVE,3302127,3343295,41168
DELETE,1393675,1635422,241747
RETRIEVE,2751926,2787736,35810
RETRIEVE,3748675,3796211,47536
RETRIEVE,2208287,2261539,53252
RETRIEVE,1656245,1714215,57970
RETRIEVE,4345708,4371872,26164
DELETE,3939656,4203906,264250
RETRIEVE,4280738,4322034,41296
ADD,678004,1004465,326461
ADD,635533,743603,108070
RETRIEVE,799013,842473,43460
RETRIEVE,2976341,3005515,29174
RETRIEVE,1032247,1084167,51920
RETRIEVE,765997,793349,27352
RETRIEVE,328110,330760,2650
RETRIEVE,3321891,3363929,42038
DELETE,4242199,4513259,271060
DELETE,1519330,1750580,231250
RETRIEVE,230228,262216,31988
ADD,4149906,4276959,127053
ADD,2967098,3276522,309424
ADD,3871884,4075767,203883
DELETE,124555,280476,155921
DELETE,827530,1005630,178100
ADD,1829566,2010177,180611
DELETE,1941574,2182867,241293
DELETE,4006451,4258213,251762
DELETE,670920,863037,192117
DELETE,1737666,1981692,244026
DELETE,4087249,4328690,241441
RETRIEVE,126460,197146,70686
RETRIEVE,1314945,1366269,51324
ADD,4650701,4779922,129221
RETRIEVE,1157748,1205088,47340
RETRIEVE,3000509,3067655,67146
RETRIEVE,1665304,1702706,37402
RETRIEVE,2079397,2133485,54088
RETRIEVE,4285786,4335194,49408
DELETE,2366206,2593843,227637
ADD,3345912,3699055,353143
RETRIEVE,2405506,2457258,51752
RETRIEVE,602438,671214,68776
RETRIEVE,1675971,1722297,46326
RETRIEVE,2901670,2943432,41762
DELETE,2010448,2010448,0
ADD,4541203,4775483,234280
RETRIEVE,2857119,2898525,41406
DELETE,2952811,3215255,262444
DELETE,1625248,1901366,276118
DELETE,1045234,1280718,235484
ADD,2211341,2472358,261017
ADD,1102222,1304715,202493
ADD,2090512,2401650,311138
DELETE,3319608,3577003,257395
RETRIEVE,6702,70530,63828
DELETE,3710636,3928610,217974
ADD,1582714,1923479,340765
RETRIEVE,3146464,3207822,61358
ADD,2969756,3217932,248176
RETRIEVE,4556326,4608480,52154
ADD,405506,642565,237059
RETRIEVE,1578647,1622331,43684
ADD,2612552,2816574,204022
ADD,1678275,1889384,211109
RETRIEVE,1092342,1141094,48752
DELETE,1831386,2145025,313639
DELETE,1899283,2166868,267585
ADD,829566,988201,158635
DELETE,2290873,2482999,192126
ADD,4178267,4474230,295963
ADD,2202500,2565815,363315
DELETE,2976830,3296324,319494
RETRIEVE,4257078,4305892,48814
ADD,2002600,2130987,128387
DELETE,240598,613437,372839
DELETE,3911337,4083267,171930
DELETE,1075880,1353221,277341
RETRIEVE,1426040,1474746,48706
DELETE,2312859,2520920,208061
ADD,2870861,3233027,362166
ADD,4605866,4756571,150705
RETRIEVE,2899451,2908173,8722
ADD,2784589,3037954,253365
RETRIEVE,436466,472530,36064
ADD,2713185,2975638,262453
RETRIEVE,3072611,3160197,87586
RETRIEVE,3674960,3740468,65508
ADD,2035400,2244721,209321
ADD,1659354,1861366,202012
ADD,1393524,1521318,127794
RETRIEVE,1771736,1812422,40686
DELETE,4342241,4489527,147286
RETRIEVE,2434088,2503954,69866
DELETE,2600,258994,256394
RETRIEVE,3830509,3883451,52942
DELETE,3010448,3194700,184252
RETRIEVE,538198,551758,13560
RETRIEVE,2673529,2700939,27410
RETRIEVE,2292637,2346789,54152
RETRIEVE,1066025,1121609,55584
DELETE,1828940,2020159,191219
ADD,651564,758995,107431
RETRIEVE,760494,769322,8828
DELETE,2314945,2611324,296379
ADD,1801679,1976212,174533
DELETE,3142276,3401755,259479
DELETE,2484380,2659793,175413
DELETE,3132472,3219456,86984
ADD,1905102,2158707,253605
ADD,189097,399308,210211
DELETE,4332472,4499677,167205
RETRIEVE,3138667,3185839,47172
RETRIEVE,2450036,2486204,36168
RETRIEVE,205918,252650,46732
RETRIEVE,2308192,2354452,46260
RETRIEVE,3810757,3858933,48176
DELETE,2860654,3201077,340423
ADD,577633,879228,301595
RETRIEVE,2138667,2202559,63892
DELETE,2721042,2923813,202771
ADD,275691,521468,245777
ADD,1126460,1202521,76061
RETRIEVE,236719,271733,35014
DELETE,3454628,3686156,231528
RETRIEVE,53980,111718,57738
DELETE,2358411,2555373,196962
DELETE,4230823,4462147,231324
RETRIEVE,2311566,2343608,32042
RETRIEVE,4636221,4646127,9906
DELETE,4030268,4319023,288755
RETRIEVE,4138667,4186969,48302
ADD,4773916,4876844,102928
ADD,4544414,4753402,208988
DELETE,1266134,1512439,246305
RETRIEVE,3622092,3678150,56058
RETRIEVE,3653645,3695261,41616
RETRIEVE,4643385,4696589,53204
DELETE,1916605,2158398,241793
DELETE,2124883,2391042,266159
DELETE,84919,374637,289718
RETRIEVE,354307,417457,63150
RETRIEVE,4308192,4373598,65406
RETRIEVE,3353108,3396312,43204
ADD,3541183,3778715,237532
DELETE,3799013,4057816,258803
RETRIEVE,2921564,2999312,77748
DELETE,1567969,1797654,229685
DELETE,545428,913227,367799
RETRIEVE,3951339,4000319,48980
DELETE,2092342,2387156,294814
DELETE,3901347,4064476,163129
RETRIEVE,824178,838554,14376
DELETE,973354,1262980,289626
DELETE,2075880,2291038,215158
DELETE,4018154,4367887,349733
RETRIEVE,4318740,4356348,37608
DELETE,4017168,4141618,124450
ADD,4126318,4289956,163638
DELETE,2550466,2792852,242386
ADD,974663,1105588,130925
RETRIEVE,813315,862287,48972
ADD,3245992,3300087,54095
ADD,723615,878443,154828
RETRIEVE,4337229,4400551,63322
RETRIEVE,1426360,1476126,49766
DELETE,1976591,2177213,200622
RETRIEVE,20181,63069,42888
RETRIEVE,1212117,1272313,60196
ADD,3870712,4108410,237698
DELETE,941994,1196498,254504
DELETE,1271354,1496916,225562
ADD,2339163,2563252,224089
RETRIEVE,3389029,3425509,36480
ADD,2146464,2401681,255217
DELETE,939656,1105777,166121
ADD,4498970,4747702,248732
ADD,752911,935829,182918
RETRIEVE,2982109,3038659,56550
RETRIEVE,2020181,2084557,64376
ADD,559922,814278,254356
DELETE,4189221,4474066,284845
ADD,1946842,2100299,153457
ADD,897146,1073254,176108
ADD,3416806,3627007,210201
RETRIEVE,650454,718520,68066
ADD,1813315,2043407,230092
ADD,2379034,2580416,201382
DELETE,133208,286498,153290
RETRIEVE,4066025,4123733,57708
ADD,1529818,1764311,234493
ADD,1649491,1818280,168789
DELETE,2888155,3159261,271106
ADD,4373726,4559173,185447
DELETE,930501,1184764,254263
ADD,1378117,1590746,212629
RETRIEVE,3284208,3322474,38266
ADD,627300,807837,180537
ADD,2907071,3078992,171921
DELETE,2262984,2540992,278008
RETRIEVE,1175483,1220341,44858
RETRIEVE,784051,843865,59814
DELETE,1850275,2127607,277332
RETRIEVE,3054803,3110867,56064
DELETE,1414903,1690817,275914
ADD,2195461,2401104,205643
ADD,3903203,4175940,272737
RETRIEVE,4426040,4474252,48212
RETRIEVE,3391937,3414467,22530
ADD,290873,509051,218178
RETRIEVE,2686785,2738739,51954
RETRIEVE,4830509,4891847,61338
RETRIEVE,3834163,3888339,54176
RETRIEVE,1794467,1835695,41228
DELETE,555687,728951,173264
RETRIEVE,1558232,1601340,43108
RETRIEVE,1321891,1377931,56040
RETRIEVE,2191486,2252682,61196
DELETE,3768276,4044070,275794
RETRIEVE,3969006,4004440,35434
DELETE,2092361,2394030,301669
ADD,1930501,2131188,200687
DELETE,96281,285563,189282
DELETE,302127,420870,118743
RETRIEVE,1751926,1805588,53662
ADD,2487311,2680197,192886
RETRIEVE,2271354,2320170,48816
ADD,4444663,4688939,244276
DELETE,2765458,3022556,257098
ADD,2305234,2516890,211656
RETRIEVE,3331501,3381261,49760
ADD,3308188,3514582,206394
RETRIEVE,4613810,4659884,46074
DELETE,4480070,4760607,280537
RETRIEVE,3452616,3494350,41734
RETRIEVE,3621893,3655965,34072
RETRIEVE,806931,860429,53498
DELETE,3026362,3348385,322023
RETRIEVE,3696540,3751344,54804
DELETE,1939629,2151748,212119
RETRIEVE,4393524,4426302,32778
RETRIEVE,4636891,4682471,45580
DELETE,3007908,3218999,211091
ADD,1598334,1904135,305801
RETRIEVE,2569485,2588369,18884
ADD,2362131,2628308,266177
DELETE,1494224,1693493,199269
ADD,4712123,4851118,138995
RETRIEVE,4266699,4294799,28100
ADD,2942470,3145352,202882
RETRIEVE,1604084,1653788,49704
DELETE,3185789,3365066,179277
ADD,3784589,4086212,301623
DELETE,1897146,2067232,170086
ADD,3345708,3491253,145545
ADD,80847,252267,171420
RETRIEVE,63049,116763,53714
DELETE,2564203,2851429,287226
RETRIEVE,4510901,4544813,33912
RETRIEVE,1693673,1745705,52032
DELETE,2183538,2401188,217650
RETRIEVE,2801679,2851733,50054
DELETE,288531,540237,251706
DELETE,380662,644736,264074
RETRIEVE,3132700,3163536,30836
DELETE,132700,291993,159293
ADD,4281077,4484617,203540
ADD,3703011,3828720,125709
RETRIEVE,3035400,3086486,51086
ADD,3135255,3367497,232242
ADD,4311566,4515440,203874
DELETE,4545428,4786749,241321
RETRIEVE,1376697,1421453,44756
ADD,3793715,4019833,226118
DELETE,2690696,3087419,396723
DELETE,4391937,4577847,185910
ADD,3665304,3894155,228851
RETRIEVE,583157,629899,46742
ADD,1322130,1587585,265455
RETRIEVE,4810757,4879801,69044
ADD,2637435,3004780,367345
DELETE,1969756,2221879,252123
RETRIEVE,2441250,2514810,73560
DELETE,4173467,4423515,250048
DELETE,1948353,2130548,182195
ADD,488861,654815,165954
DELETE,1195461,1346879,151418
RETRIEVE,3824178,3845224,21046
RETRIEVE,4834163,4881321,47158
RETRIEVE,140517,201137,60620
RETRIEVE,3288287,3332577,44290
RETRIEVE,807406,882116,74710
DELETE,372661,590672,218011
DELETE,3742569,4022976,280407
RETRIEVE,386252,423448,37196
RETRIEVE,4364591,4446497,81906
DELETE,801679,965354,163675
ADD,2947763,3210068,262305
RETRIEVE,1309336,1358918,49582
DELETE,4424893,4639578,214685
DELETE,1467984,1732938,264954
ADD,3464312,3769761,305449
ADD,1223752,1403464,179712
ADD,1357096,1593127,236031
ADD,1739330,2039489,300159
DELETE,3512550,3609521,96971
RETRIEVE,1480769,1534319,53550
ADD,2652316,2811489,159173
ADD,327179,470899,143720
ADD,2226319,2556310,329991
RETRIEVE,1450036,1480282,30246
DELETE,3230576,3420201,189625
DELETE,538571,715902,177331
ADD,2736597,2986154,249557
ADD,2212117,2334019,121902
RETRIEVE,2746869,2786791,39922
ADD,2854383,2997306,142923
RETRIEVE,366206,411294,45088
DELETE,2216766,2567380,350614
DELETE,330401,556065,225664
DELETE,1921564,2167804,246240
RETRIEVE,1545547,1606845,61298
RETRIEVE,753216,804456,51240
RETRIEVE,3700644,3767074,66430
RETRIEVE,4658117,4707057,48940
DELETE,2460297,2738657,278360
DELETE,123445,303333,179888
RETRIEVE,544231,587735,43504
RETRIEVE,3887838,3941696,53858
ADD,1526880,1669590,142710
DELETE,2541183,2796780,255597
DELETE,3633091,3944257,311166
RETRIEVE,474985,514111,39126
RETRIEVE,4223752,4282026,58274
ADD,730105,835942,105837
DELETE,2606905,2778538,171633
RETRIEVE,2153634,2196328,42694
DELETE,487311,640508,153197
ADD,1575372,1777050,201678
DELETE,1941994,2094005,152011
RETRIEVE,2573789,2616295,42506
RETRIEVE,3424893,3476695,51802
DELETE,605866,840312,234446
RETRIEVE,1784277,1837819,53542
ADD,3162636,3393034,230398
DELETE,1103992,1276969,172977
DELETE,1162636,1385520,222884
DELETE,2537275,2707333,170058
DELETE,202500,416018,213518
RETRIEVE,945350,997670,52320
RETRIEVE,1798186,1819484,21298
RETRIEVE,435683,501805,66122
ADD,2956589,3065539,108950
RETRIEVE,1275117,1300905,25788
RETRIEVE,854531,882359,27828
DELETE,468281,757907,289626
RETRIEVE,1831251,1872817,41566
ADD,514796,576646,61850
DELETE,1185989,1398960,212971
RETRIEVE,3773916,3824824,50908
RETRIEVE,4415355,4459171,43816
ADD,390322,659649,269327
DELETE,3491219,3689358,198139
DELETE,462097,663997,201900
RETRIEVE,4455788,4498930,43142
ADD,452616,657981,205365
RETRIEVE,2833971,2872615,38644
ADD,3942095,4003982,61887
DELETE,3379034,3571448,192414
DELETE,4191486,4513593,322107
ADD,713185,947215,234030
RETRIEVE,2526880,2564136,37256
RETRIEVE,4813446,4829328,15882
ADD,889686,1115887,226201
RETRIEVE,1117844,1189652,71808
ADD,1652316,1837429,185113
ADD,3153642,3366326,212684
RETRIEVE,1721604,1762768,41164
RETRIEVE,866184,910188,44004
RETRIEVE,632834,693854,61020
RETRIEVE,3412641,3474251,61610
DELETE,2850275,3134453,284178
ADD,1577633,1790178,212545
DELETE,2623150,2810894,187744
DELETE,4552485,4789702,237217
RETRIEVE,4661933,4692439,30506
DELETE,4517679,4787562,269883
RETRIEVE,1331590,1389470,57880
DELETE,1740141,2094692,354551
RETRIEVE,2845317,2899969,54652
